id	pid	snippet	core
p035-1.91	1.91	再び事例 2 を用いる。ただし、事例 2 の契約では A 社がサプライチェーン リスクを引受けることを規定しているが、主要部品を納期どおりに	text/oecd-tpg-2022/ch01-pack-04.txt
p035-1.92	1.92	事例 3 の状況では、ステップ 4（i）の分析により、A 社による使用リスク の引受けは C 社との契約上の合意と一致しているとされるが、ス	text/oecd-tpg-2022/ch01-pack-04.txt
p036-1.93	1.93	事案によっては、ステップ 3 の分析により、複数の多国籍企業がリスクを コントロールする能力を有していると分かることがある。しかし、コントロ	text/oecd-tpg-2022/ch01-pack-04.txt
p036-1.94	1.94	さらに、事案によっては、リスク・コントロールを行う当事者が複数存在 することがある。（ステップ 4（i）で分析されたとおり）リスクを引き受け	text/oecd-tpg-2022/ch01-pack-04.txt
p036-1.95	1.95	取引の複数の当事者がリスクを（ステップ 4（i）で分析されたとおり）引 き受け、さらに、これらの当事者が共同で特定のリスクをコントロールし、	text/oecd-tpg-2022/ch01-pack-04.txt
p036-1.96	1.96	ステップ 4（i）で分析したリスクを引き受ける者がリスクをコントロール しない、又はリスクを引き受けるための財務能力を有していないことが明ら	text/oecd-tpg-2022/ch01-pack-04.txt
p036-1.97	1.97	リスクを引き受ける者がそのリスクをコントロールするかどうかを決定す る際、複雑性が生じる可能性を考慮すると、コントロールに関するテストは、比	text/oecd-tpg-2022/ch01-pack-04.txt
p037-1.98	1.98	ステップ 4（ii）において、ステップ 1-4（i）に基づきリスクを引き受ける 者がリスクのコントロールを行わないこと、又はリスク引受けのた	text/oecd-tpg-2022/ch01-pack-04.txt
p037-1.99	1.99	例外的に、どの関連者もリスクのコントロールを行わず、かつリスク引受 けのための財務能力を有していないと認められることがある。このような状況が	text/oecd-tpg-2022/ch01-pack-04.txt
p037-1.100	1.100	本節の指針に従って、正確に描写された取引の価格が設定されるべきであり、 価格設定に当たっては、ガイドラインの次章以降に示される納税者及び税務	text/oecd-tpg-2022/ch01-pack-04.txt
p038-1.101	1.101	パラグラフ 1.83 の事例 1 の状況で、A 社は開発リスクを引き受け、コント ロールするので、失敗に終わった結果を資金面で負担し、成功し	text/oecd-tpg-2022/ch01-pack-04.txt
p038-1.102	1.102	パラグラフ 1.84の事例 2の状況で、A社は製造活動による収益創出に係る 重要なリスクをコントロールするため、それらのリスクのプラス面とマ	text/oecd-tpg-2022/ch01-pack-04.txt
p038-1.103	1.103	パラグラフ 1.85の事例 3でのリスク配分の結果は、ステップ 3の機能分析 に左右される。A 社は、資産への投資及び資産の使用に関連する経	text/oecd-tpg-2022/ch01-pack-04.txt
p038-1.104	1.104	資金提供のリスクの引受けとその資金が使用される業務活動の関係につい ての指針は、パラグラフ 6.60-6.64 で示される。これらのパラグラ	text/oecd-tpg-2022/ch01-pack-04.txt
p039-1.105	1.105	当事者は、リスク・コントロール機能に対する適切な対価を補償されるべ きである。通常、補償は配分されたリスクの結果から生じるため、プラスの便益	text/oecd-tpg-2022/ch01-pack-04.txt
p039-1.106	1.106	特に第 6 章 D で議論される事前の利益と事後の利益との間の差異の大部分 は、将来の業績の不確実性に関するリスクから生じる。パラグラフ 1	text/oecd-tpg-2022/ch01-pack-05.txt
p039-1.107	1.107	第 1 章のこのセクションは、これらのガイドラインの本章及び第 6 章のガイ ダンスに基づいて、関連者がリスク・フリー・レート及びリスク調整	text/oecd-tpg-2022/ch01-pack-05.txt
p039-1.108	1.108	本章のガイダンスに従って、実際の取引の正確な描写が、資金提供者は金融 資産への投資に付随するリスクをコントロールするための能力を欠いている、	text/oecd-tpg-2022/ch01-pack-05.txt
p040-1.109	1.109	リスク・フリー・レートは、損失のリスクが存在しない投資に期待される仮 想の利益である。究極的に、ゼロリスクの投資は存在しないところ、リスク・	text/oecd-tpg-2022/ch01-pack-05.txt
p040-1.110	1.110	一般的に、特定の国が発行した有価証券は、大きな債務不履行リスクを伴わ ないと市場の実務者によって考えられているので、これら証券の利子率をリス	text/oecd-tpg-2022/ch01-pack-05.txt
p040-1.111	1.111	通貨リスクを除去するため、リスク・フリー・レートの決定にあたり参照す る有価証券は、投資家のキャッシュ・フロー、すなわち、投資家の居住国では	text/oecd-tpg-2022/ch01-pack-05.txt
p040-1.112	1.112	リスク・フリー・レートの決定において関連するもう一つの側面は、参考と する有価証券の検証対象取引に対する時間的な近接性であろう。有価証券は、	text/oecd-tpg-2022/ch01-pack-05.txt
p040-1.113	1.113	もう一つの主な検討事項は、金融商品の満期日である。投資の継続期間は、 通常、その価格に影響を及ぼすので、参考とする有価証券の継続期間は、投資	text/oecd-tpg-2022/ch01-pack-05.txt
p040-1.114	1.114	実際には困難であるので、リスク・フリー・レートを見積もるために実務的 な解決策が考慮されるかもしれない。例えば、多国籍企業グループのメンバー	text/oecd-tpg-2022/ch01-pack-05.txt
p041-1.115	1.115	リスク・フリー・レートを見積もるためには、格付けの高い政府発行有価証 券だけが参考値ではなく、例えば、銀行間金利、金利スワップレート、又は、	text/oecd-tpg-2022/ch01-pack-05.txt
p041-1.116	1.116	例えば、リスク・フリー・レートは、投資についてのリスク調整後利益率の 計算における構成要素として、又は、資金を提供したが、その資金に関するど	text/oecd-tpg-2022/ch01-pack-05.txt
p041-1.117	1.117	パラグラフ 6.61で述べたように、「資金提供者が、資金提供に関する金融リ スクをコントロールするものの、その他のリスクについては、コントロ	text/oecd-tpg-2022/ch01-pack-05.txt
p041-1.118	1.118	それゆえに、リスク調整後利益率の決定においては、金融活動を営んでいる 資金提供者が引き受けている金融リスク、及び、例えば無形資産の開発のため	text/oecd-tpg-2022/ch01-pack-05.txt
p042-1.119	1.119	例えば、F 社が、無形資産の開発を行っている関連者 D 社に、貸付を行って いるとする。さらに、本章のガイダンスに基づいて、無形資産の開発に	text/oecd-tpg-2022/ch01-pack-05.txt
p042-1.120	1.120	一般的に、資金提供取引における期待されるリスク調整後利益率には、二つ の構成要素、すなわち、リスク・フリー・レート及び資金提供者によって引き	text/oecd-tpg-2022/ch01-pack-05.txt
p042-1.121	1.121	本章のガイダンスに基づいて、資金提供者が金融リスクを引き受けており、 それゆえにそのリスクが起こる可能性にさらされている場合には、リスクのプ	text/oecd-tpg-2022/ch01-pack-05.txt
p042-1.122	1.122	リスク調整後利益率は、例えば、比較可能な経済的特徴を持つ現実的で代替 可能な投資の利益、あるいは、資金のコストに基づくなど、異なったアプロー	text/oecd-tpg-2022/ch01-pack-05.txt
p042-1.123	1.123	比較可能な非関連者取引から、あるいは、同一のリスクプロファイルを反映 する現実的に利用可能な代替となる投資を検討することによって、リスク調整	text/oecd-tpg-2022/ch01-pack-05.txt
p042-1.124	1.124	リスク調整後利益率を決定するためのもう一つのアプローチは、類似する条 件及び状況において発行された金融商品に関する市場で利用可能な情報に基づ	text/oecd-tpg-2022/ch01-pack-05.txt
p042-1.125	1.125	例えば、パラグラフ 1.114 で説明されたものと同一の事例を検討するが、こ こでのシナリオにおいて、A 社は本章に基づいてリスク調整後利益	text/oecd-tpg-2022/ch01-pack-05.txt
p043-1.126	1.126	資金のコストに基づくアプローチでは、関連者間取引は、借手に貸した資金 を調達するために貸手が負担したコストに利ざやを加算して価格設定される。	text/oecd-tpg-2022/ch01-pack-05.txt
p043-1.127	1.127	資産や役務の具体的な特徴の差異は、たいてい、自由市場における価値の 差異に、部分的にでも表れている。したがって、取引を描写し、そして関連者間	text/oecd-tpg-2022/ch01-pack-05.txt
p043-1.128	1.128	資産又は役務の特徴の重要性は、移転価格算定手法に応じて変化する。本 ガイドライン第 2 章で示す手法のうち、資産又は役務の比較可能性に係る要	text/oecd-tpg-2022/ch01-pack-05.txt
p044-1.129	1.129	実際、粗利益又は営業利益指標に基づく手法のための比較可能性分析では、 製品の類似性よりも機能の類似性に重点が置かれる場合が多く見られる。事案	text/oecd-tpg-2022/ch01-pack-05.txt
