id	pid	snippet	core
p325-9.94	9.94	関連者のA 社と B 社で製造契約が締結されていたが、A 社が当契約を終了さ せたとする（B 社は製造会社）。A 社は、従来 B 社が行って	text/oecd-tpg-2022/ch09-pack-03.txt
p325-9.95	9.95	独立企業間であれば、A 社が進んで補償費用を負担すると思われる場合があ り、これは、例えば、B 社との契約終了の結果、C 社との新たな製造契	text/oecd-tpg-2022/ch09-pack-03.txt
p325-9.96	9.96	C 社が、A 社との製造契約を得るための手数料を自ら支払う場合もありうる。 例えば、C 社にとって、新たな製造契約からの期待収益の現在価値が	text/oecd-tpg-2022/ch09-pack-03.txt
p325-9.97	9.97	独立企業間であれば、A 社と C 社が進んで補償費用を分担するであろう場合 もある。再編によるメリットを、多国籍企業グループ内の他のメンバー	text/oecd-tpg-2022/ch09-pack-04.txt
p325-9.98	9.98	独立企業原則及び本ガイドラインは、再編後の取引と、当初からそのような 形で構築されていた取引とに、異なる形で適用されるものではなく、また、異	text/oecd-tpg-2022/ch09-pack-04.txt
p326-9.99	9.99	既存の形態の再編によって生じたか否かにかかわらず、比較可能な状況は、 同様に扱われなければならない。実際の取引の正確な描写につながる取引の経	text/oecd-tpg-2022/ch09-pack-04.txt
p326-9.100	9.100	事業再編には変更が伴うが、独立企業原則は、再編後の取引に対してのみな らず、事業再編を構成する取引に対しても適用されなければならない。この事	text/oecd-tpg-2022/ch09-pack-04.txt
p326-9.101	9.101	さらに、以下で議論されるように、事業再編後の取決めの比較可能性分析に よって、再編前の取決めと比較して事実関係に差異があると判明することもあ	text/oecd-tpg-2022/ch09-pack-04.txt
p326-9.102	9.102	再編によって、関連者間の既存の取決めに変更が生じる場合、再編された メンバーと、新規に設立されたメンバーでは、その事実関係に差異があるかもし	text/oecd-tpg-2022/ch09-pack-04.txt
p327-9.103	9.103	当事者間に再編の前後で継続的な事業上の関係がある場合、以下の Cで議論 されるように、再編前の事業又は再編自体の条件と、再編後の取決めの条件	text/oecd-tpg-2022/ch09-pack-04.txt
p327-9.104	9.104	再編対象のメンバーと新規に設立されたメンバーをその出発点において比較 した場合に生じる差異は、事業上で確立されたプレゼンスに関係するかもしれ	text/oecd-tpg-2022/ch09-pack-04.txt
p327-9.105	9.105	長年に渡りフルフレッジ販売会社であったメンバーがリスク限定販売会社に 転換された状況と、リスク限定販売会社が同じ期間に渡って市場に存在した状	text/oecd-tpg-2022/ch09-pack-04.txt
p327-9.106	9.106	再編に伴い、納税者がそれまで引き受けていたリスクが国外関連者に譲渡さ れる場合、このリスク移転が再編後の活動から生じる将来のリスクにのみ関係	text/oecd-tpg-2022/ch09-pack-04.txt
p328-9.107	9.107	これと同じ見解や問題は、販売事業、製造事業、研究開発事業などのサービ ス事業等を含め、その他の種類の再編にも当てはまる。 B 事業再編への適	text/oecd-tpg-2022/ch09-pack-04.txt
p328-9.108	9.108	再編後の関連者間取引に対する移転価格算定手法の選択と適用は、正確に 描写された当該関連者間取引の経済的な特徴の分析に基づいて行わなければなら	text/oecd-tpg-2022/ch09-pack-04.txt
p329-9.109	9.109	事業再編によって、独立企業間でほとんど見られないようなビジネスモデル が展開される場合、再編後取決めの比較対象候補の把握が、課題となるかもし	text/oecd-tpg-2022/ch09-pack-04.txt
p329-9.110	9.110	実施可能な差異調整の実施を条件に、比較対象候補（内部比較対象を含む） が入手可能な場合がある。例えば、CUP 法であれば、多国籍企業グループ	text/oecd-tpg-2022/ch09-pack-04.txt
p329-9.111	9.111	また、独立企業が行っている製造、販売又は役務活動と、再編対象の関連者 が行っている活動が比較可能な場合にも CUP 法が適用できるかもしれな	text/oecd-tpg-2022/ch09-pack-04.txt
p329-9.112	9.112	比較対象候補を把握した場合、関連者間取引と非関連者間取引の比較可能性 分析を行い、それらの取引の間の重大な差異（仮にある場合）を特定し、差異	text/oecd-tpg-2022/ch09-pack-04.txt
p330-9.113	9.113	比較対象候補の特定は、情報の利用可能性に伴う制約とコンプライアンス・ コスト（パラグラフ 3.2 及び 3.80 参照）を念頭に、事案の状況	text/oecd-tpg-2022/ch09-pack-04.txt
p330-2.2	2.2	の指針に従い、比較対象のデータが少なく、不完全な場合であっても、特に機能 分析によって決定される関連者間取引の性質に沿って、事案に最適な移転	text/oecd-tpg-2022/ch09-pack-04.txt
p330-9.114	9.114	場合によっては、再編の対価と再編後の事業に対する独立企業間価格との間 に、重要な相互関係があるかもしれない。例えば、納税者が関連者に事業を売	text/oecd-tpg-2022/ch09-pack-04.txt
p330-9.115	9.115	また、製造販売活動を行う納税者が、販売事業を国外関連者に売却する再編 を行い、以後、納税者は製造した製品を当該関連者に販売するという場合があ	text/oecd-tpg-2022/ch09-pack-04.txt
p330-9.116	9.116	つまり、納税者が、以前は納税者が行っていた事業を行う関連者との間で、 サプライヤーとして引続き事業上の関係を有している場合、納税者と関連者に	text/oecd-tpg-2022/ch09-pack-04.txt
