id	pid	snippet	core
p131-3.68	3.68	原則として、関連者間取引と同じ期間に開始又は実行された、比較可能な非 関連者間取引（「同時期非関連者間取引」）の条件に関する情報は、比較可能	text/oecd-tpg-2022/ch03-pack-02.txt
p131-3.69	3.69	納税者が、グループ内取引が行われた時点において、独立企業原則を遵守す るために合理的な努力をしたことを立証するために、その時点で合理的に利用	text/oecd-tpg-2022/ch03-pack-02.txt
p131-3.70	3.70	また、納税者は、関連者間取引の条件が独立企業原則に沿っていたことを示 すため、事後的に、当該取引の実績の検証を行うかもしれない（以下「独立企	text/oecd-tpg-2022/ch03-pack-02.txt
p131-3.71	3.71	OECD 加盟国では、この独立企業間価格設定アプローチや独立企業間の実績 検証アプローチに加え、これらを組み合わせて用いることもある。例えば	text/oecd-tpg-2022/ch03-pack-02.txt
p131-3.72	3.72	関連者間取引の検証時点で予測できなかった将来の事象について、特に検証 時点において評価が極めて不確実であった場合、移転価格算定分析において考	text/oecd-tpg-2022/ch03-pack-02.txt
p132-3.73	3.73	無形資産の取引時における評価が非常に不確実な場合の、独立企業間原則の 指針であるパラグラフ 6.181-6.185 の合理性は、評価の不確実	text/oecd-tpg-2022/ch03-pack-02.txt
p132-3.74	3.74	取引年度の後続年度のデータも、移転価格の分析に関係するかもしれないが、 後知恵を用いることを回避するよう注意しなければならない。例えば、特定	text/oecd-tpg-2022/ch03-pack-02.txt
p132-3.75	3.75	実務上、比較可能性分析に当たっては、複数年度データを用いた検討が有益 であることが多いが、これは一律に要求されるものではない。複数年度データ	text/oecd-tpg-2022/ch03-pack-02.txt
p132-3.76	3.76	関連者間取引を取り巻く事実と状況を完全に理解するためには、一般に、調 査対象年度のデータ及びそれより前の年度のデータを検討することが有益であ	text/oecd-tpg-2022/ch03-pack-02.txt
p133-3.77	3.77	また、複数年度データは、比較対象の関連事業や製品ライフサイクルに関す る情報の提供にも役立つ。事業や製品ライフサイクルにおける差異は、比較可	text/oecd-tpg-2022/ch03-pack-02.txt
p133-3.78	3.78	また、複数年度データを利用すると、例えば、調査対象の関連者間取引にお ける比較可能性の特徴との重要な差異を示唆しうる結果を把握し、場合によっ	text/oecd-tpg-2022/ch03-pack-02.txt
p133-3.79	3.79	複数年度データの使用は、必ずしも複数年度の平均を使用することを意味す るわけではない。しかし、複数年度データと平均を使用することによって、幅	text/oecd-tpg-2022/ch03-pack-02.txt
p133-3.80	3.80	比較可能性分析に当たり、納税者が比較対象候補とその詳細な情報を入手す るためにどの程度の負担とコストを負うべきかという問題がある。情報収集に	text/oecd-tpg-2022/ch03-pack-02.txt
p133-3.81	3.81	比較可能性分析に当たっては、関連があるかもしれない情報ソースの全てを 網羅的に検索する必要はない。納税者と税務当局は、比較対象取引が合理的に	text/oecd-tpg-2022/ch03-pack-02.txt
p134-3.82	3.82	取引の規模、その複雑性、関係するリスクの水準、それが安定した環境で行 われているか変化している環境かを踏まえ、移転価格を設定し、モニタリング	text/oecd-tpg-2022/ch03-pack-02.txt
p134-3.83	3.83	中小規模の企業も、移転価格の分野に入ってきており、国境を越える取引の 数は増加し続けている。独立企業原則は、中小規模の企業及び取引にも等しく	text/oecd-tpg-2022/ch03-pack-02.txt
p135-4.1	4.1	本章は、移転価格に関する紛争が、納税者と税務当局間及び異なった税務当 局間に生じる場合に、これらを極小化及び解決するために適用することができ	text/oecd-tpg-2022/ch04-pack-00.txt
p135-4.2	4.2	二以上の税務当局が独立企業の条件の判断において異なった立場を取った場 合には、二重課税が発生するであろう。二重課税とは所得が異なった納税者の	text/oecd-tpg-2022/ch04-pack-00.txt
p135-4.3	4.3	本章では移転価格の調整によって引き起こされた紛争の解決や二重課税の 回避のためのいくつかの税務執行上のアプローチを検討する。B 節では税務当	text/oecd-tpg-2022/ch04-pack-00.txt
p136-4.4	4.4	租税の遵法的行動の施策は各加盟国においてその国内法及び国内執行手続に 基づいて開発され、実施されている。国内における多くの租税の遵法的行動の	text/oecd-tpg-2022/ch04-pack-00.txt
p136-4.5	4.5	本節では税務管轄が納税者及び他の税務管轄に対して公正である形で、移転 価格規則を執行することを助けるために、特別な考慮を受け入れるべき移転価	text/oecd-tpg-2022/ch04-pack-00.txt
p137-4.6	4.6	調査の方法は OECD 加盟国間で千差万別である。手続上の差異は、制度や税 務行政の構造、地理的な広さやその国の人口、国内経済及び国際貿易の	text/oecd-tpg-2022/ch04-pack-00.txt
p137-4.7	4.7	移転価格事案は、税務当局及び納税者の双方にとって通常の調査や調査の実 施に対して特別な課題をもたらすであろう。移転価格事案は事実集約的なもの	text/oecd-tpg-2022/ch04-pack-00.txt
p137-4.8	4.8	移転価格は厳密な科学ではないので、いつでも単一の正確な独立企業間価格 を決定できるとは限らないであろう。むしろ、第 3 章で認識したように、	text/oecd-tpg-2022/ch04-pack-00.txt
p137-4.9	4.9	困難な移転価格事案においては、評価すべき事実の複雑さゆえに、たとえ納 税者が最大の注意を払っても善意の過失を犯す可能性がある。更に、税務調査	text/oecd-tpg-2022/ch04-pack-00.txt
p137-4.10	4.10	税務当局は、その調査資源を割り振る際に、納税者の価格設定過程、例えば その多国籍企業グループはプロフィットセンターをベースに運営されているか	text/oecd-tpg-2022/ch04-pack-00.txt
p138-4.11	4.11	調査の方法と同様に税務事案における挙証責任も OECD 加盟国間で異な っている。ほとんどの管轄において、税務当局は納税者の部内的処理(例：	text/oecd-tpg-2022/ch04-pack-00.txt
p138-4.12	4.12	挙証責任に関するルールが税務当局と納税者の態度の行動に与える影響を 考慮すべきである。例えば、国内法によって挙証責任が税務当局側にある場合、	text/oecd-tpg-2022/ch04-pack-00.txt
p138-4.13	4.13	挙証責任が納税者側にある管轄においては、税務当局は法律確固たる根拠 がなく納税者に対して増額更正する自由はない。例えば、OECD 加盟国の税	text/oecd-tpg-2022/ch04-pack-00.txt
p138-4.14	4.14	移転価格問題が発生した場合、仮にこれらの規則に内在する厳格な法的権利 が適正な行動の指針として用いられた場合には、OECD 加盟国間における	text/oecd-tpg-2022/ch04-pack-00.txt
p139-4.15	4.15	前のパラグラフパラの事例と事実は同じとする。もし、同じく挙証責任が行 動の指針となる場合でも、第二の管轄の納税者の子会社で第一の管轄の納税者	text/oecd-tpg-2022/ch04-pack-00.txt
p139-4.16	4.16	実際上、国も納税者も挙証責任を上述のように誤用するべきでない。移転価 格算定の分析は困難であることから、納税者と税務当局の双方ともに移転価格	text/oecd-tpg-2022/ch04-pack-00.txt
p139-4.17	4.17	OECD モデル租税条約第 9 条第 2 項のコメンタリーは、対応的調整が求 められている国は、「課税所得額が、調整された所得の額が、取引が	text/oecd-tpg-2022/ch04-pack-00.txt
