id	pid	snippet	core
p005-1.1	1.1	本章は、OECD 加盟国が多国籍企業及び税務当局が用いるべき税務上の基準 として合意した、国際的な移転価格算定基準である独立企業原則の背景を	text/oecd-tpg-2022/ch01-pack-00.txt
p005-1.2	1.2	独立した企業が取引を行う場合、その商業上及び財務上の条件（例えば、商 品売買や役務提供の対価及び条件）は、通常、市場原理により決まる。しかし	text/oecd-tpg-2022/ch01-pack-00.txt
p005-1.3	1.3	移転価格が市場原理及び独立企業原則を反映していない場合、関連者が支払 うべき租税や関連者所在地国の税収が歪められる。そのため、OECD 加盟	text/oecd-tpg-2022/ch01-pack-00.txt
p006-1.4	1.4	税務以外の要素が、関連者間の商業上及び財務上の関係を歪めることもある。 例えば、関連者は、関税の評価、反ダンピング及び為替管理や価格統制に関	text/oecd-tpg-2022/ch01-pack-00.txt
p006-1.5	1.5	関連者間の商業上及び財務上の関係において設定された条件が、自由市場で 求められる条件から常に逸脱していると考えるべきではない。多国籍企業グル	text/oecd-tpg-2022/ch01-pack-00.txt
p006-1.6	1.6	独立企業原則の正式な解釈は OECDモデル租税条約第 9条第 1項に記載され ている。OECD モデル租税条約は、OECD 加盟国及び多くの	text/oecd-tpg-2022/ch01-pack-00.txt
p007-1.7	1.7	重要なことは、信頼性と、それによって納税者及び税務当局に生じる負担と の間でバランスを取るために、比較可能性の問題を総体的に考えることである	text/oecd-tpg-2022/ch01-pack-00.txt
p007-1.8	1.8	OECD 加盟国や他の国々が独立企業原則を採用していることには、いくつか の理由がある。主たる理由は、独立企業原則により、多国籍企業と独立企	text/oecd-tpg-2022/ch01-pack-00.txt
p007-1.9	1.9	また、独立企業原則は極めて多くの事案において有効に機能していることが 知られている。例えば、比較可能な状況の下で、比較可能な独立企業が行った	text/oecd-tpg-2022/ch01-pack-00.txt
p008-1.10	1.10	独立企業原則には本質的な欠陥があるとみる者もいる。その欠陥とは、個別 の事業体アプローチでは、統合された事業が生み出す規模の経済や広範な活動	text/oecd-tpg-2022/ch01-pack-00.txt
p008-1.11	1.11	独立企業原則を適用する上での実務上の課題は、関連者が独立企業ならば行 わないであろう取引を行うことがあるという点である。そのような取引は、必	text/oecd-tpg-2022/ch01-pack-00.txt
p008-1.12	1.12	独立企業原則を適用した結果、膨大な数と種類のクロスボーダー取引の評価 という事務負担を納税者及び税務当局の双方にもたらす場合がある。関連者は	text/oecd-tpg-2022/ch01-pack-00.txt
p008-1.13	1.13	税務当局及び納税者の双方にとって、独立企業原則の適用のための適切な情 報を入手することがしばしば困難となっている。独立企業原則の下では、納税	text/oecd-tpg-2022/ch01-pack-00.txt
p009-1.14	1.14	上述した考察が認識されている一方、OECD 加盟国は、独立企業原則が関連 者間の移転価格の評価に引き続き適用されるべきであるという見解をもっ	text/oecd-tpg-2022/ch01-pack-00.txt
p009-1.15	1.15	独立企業原則からの逸脱は、上記の健全な理論的基盤を放棄することであり、 国際的な合意を脅かす結果、二重課税のリスクを大幅に増加させることとな	text/oecd-tpg-2022/ch01-pack-00.txt
p010-1.16	1.16	各国の課税管轄の枠を超えて利益の適正水準を算定する手段として、独立企 業原則に代わり、全世界的定式配分が提案されたことがある。この方式の適用	text/oecd-tpg-2022/ch01-pack-00.txt
p010-1.17	1.17	全世界的定式配分では、多国籍企業グループの連結ベースでの全世界利益を、 あらかじめ定められた機械的な算定式に従って各国の関連者に配分する。こ	text/oecd-tpg-2022/ch01-pack-00.txt
p010-1.18	1.18	全世界的定式配分は、第 2 章第Ⅲ部で論じる取引単位利益法と混同してはな らない。全世界的定式配分が利益を配分するために事前に定められた一つ	text/oecd-tpg-2022/ch01-pack-00.txt
p010-1.19	1.19	全世界的定式配分は、より大きな事務上の利便性と確実性を納税者にもたら すと主張する支持者により、独立企業原則に代わるものとして推進されてきた	text/oecd-tpg-2022/ch01-pack-00.txt
p011-1.20	1.20	こうした議論とは別に、支持者たちは、全世界的定式配分では、原則として、 国内の税務目的上、グループごとに一組の決算書を作成すればよいことから	text/oecd-tpg-2022/ch01-pack-00.txt
p011-1.21	1.21	OECD 加盟国は、以下に述べる理由から、これらの主張を受け入れておらず、 全世界的定式配分が独立企業原則に代わる現実的な方式であるとは考え	text/oecd-tpg-2022/ch01-pack-00.txt
p011-1.22	1.22	全世界的定式配分についての最も重大な懸念は、二重課税を防止しつつ単一 の課税方式を運用することが困難であるという点である。これを達成するには	text/oecd-tpg-2022/ch01-pack-00.txt
p011-1.23	1.23	仮にいくつかの国が全世界的定式配分を進んで受け入れようとする場合でも、 各国は自国において支配的な活動やファクターに基づき、異なるファクター	text/oecd-tpg-2022/ch01-pack-00.txt
p011-1.24	1.24	したがって、全世界的定式配分への移行は、膨大な政策上及び執行上の複雑 さをもたらし、また、国際課税の分野において期待することが非現実的な水準	text/oecd-tpg-2022/ch01-pack-00.txt
p012-1.25	1.25	上記の二重課税問題のほかにも、重大な懸念がある。例えば、事前に決定さ れた算定式は恣意的であり、市場の状況、個々の企業に特有の状況、及び経営	text/oecd-tpg-2022/ch01-pack-00.txt
p012-1.26	1.26	全世界的定式配分に関する別の問題点は、為替レートの変動への対応である。 為替レートの変動は、独立企業原則の適用を複雑にすることがあるが、全世	text/oecd-tpg-2022/ch01-pack-01.txt
p012-1.27	1.27	支持者の主張とは反対に、全世界的定式配分は、実際には耐えがたいコンプ ライアンス・コストと資料提出要件をもたらすであろう。なぜなら、多国籍企	text/oecd-tpg-2022/ch01-pack-01.txt
p012-1.28	1.28	各メンバーの売上高の決定及び資産の評価（例えば、取得価格か、市場価格 か）、とりわけ無形資産の評価が課題になるであろう。さらに、各国の会計基	text/oecd-tpg-2022/ch01-pack-01.txt
p013-1.29	1.29	全世界的定式配分は、連結ベースで多国籍企業グループに課税するという効 果を有するため、個別事業体アプローチを放棄している。その結果、全世界的	text/oecd-tpg-2022/ch01-pack-01.txt
p013-1.30	1.30	全世界的定式配分は、合算利益を計算するという目的のためにグループ内部 での取引を無視することから、グループのメンバー間のクロスボーダーの支払	text/oecd-tpg-2022/ch01-pack-01.txt
p013-1.31	1.31	全世界的定式配分アプローチは、多国籍企業グループの全てのメンバーを含 まない場合には、全世界的定式配分に従う当該グループの部分と当該多国籍企	text/oecd-tpg-2022/ch01-pack-01.txt
p014-1.32	1.32	これまで述べてきた理由から、OECD 加盟国は、加盟国及び非加盟国間にお いて長年に渡って形成された独立企業原則を採用することについての合意	text/oecd-tpg-2022/ch01-pack-01.txt
p014-1.33	1.33	パラグラフ 1.6で述べたように、「比較可能性分析」は独立企業原則の適用 における核心である。独立企業原則の適用は、関連者間取引における条件	text/oecd-tpg-2022/ch01-pack-01.txt
p014-1.34	1.34	関連者間の商業上又は財務上の関係並びにこうした関係に付随する条件及 び経済的な状況について特定する典型的なプロセスは、多国籍企業グループが事	text/oecd-tpg-2022/ch01-pack-01.txt
p014-1.35	1.35	このプロセスは、当該多国籍企業グループの中の各企業がどのように活動 しているかを特定するために範囲を絞り、各企業が何を行っているか（例：製造	text/oecd-tpg-2022/ch01-pack-01.txt
p015-1.36	1.36	実際の取引を正確に描写するために、関連者間の商業上又は財務上の関係 において特定される必要がある経済的な特徴又は比較可能性の要素は、概して以	text/oecd-tpg-2022/ch01-pack-01.txt
p015-1.37	1.37	経済的な特徴又は比較可能性の要素は、移転価格分析において、別個であ るがお互いに関連する二段階において用いられる。第一段階は、本章の目的であ	text/oecd-tpg-2022/ch01-pack-01.txt
p015-1.38	1.38	独立企業は、取引を行う前に、選択しようとしている条件と選択しうる他 の条件とを比較し、ビジネス目的により合致するような明らかに有利な条件が他	text/oecd-tpg-2022/ch01-pack-01.txt
p016-1.39	1.39	移転価格分析において、経済的な特徴又は比較可能性の要素が使用される 第二段階は、関連者間取引の独立企業間価格を算定するために第 3 章で設定	text/oecd-tpg-2022/ch01-pack-01.txt
p016-1.40	1.40	独立企業原則を適用する全ての方法は、独立企業は実際に利用可能な選択 肢を考慮するとともに、各選択肢の比較に際しては価値に大きな影響を与える選	text/oecd-tpg-2022/ch01-pack-01.txt
p017-1.41	1.41	特定の価格設定方法の適用において、これらの要因がどの程度関連してい るかという点に関しては、第 2 章におけるそれらの方法に関する考察を参照	text/oecd-tpg-2022/ch01-pack-01.txt
p017-1.42	1.42	取引は、当事者間の商業上又は財務上の関係の結果又は表れである。典型 的な例においては、責任、権利及び義務の分割、特定のリスクの引受け、価格取	text/oecd-tpg-2022/ch01-pack-01.txt
p017-1.43	1.43	しかし、移転価格分析を行うために必要な全ての情報又は関連する契約条 件に関する十分に詳細な情報は、契約書だけでは不十分である。その他 4 つ	text/oecd-tpg-2022/ch01-pack-01.txt
p018-1.44	1.44	次の事例は、実際の商業上又は財務上の関係を特定することによって、書 面の契約条件を明らかにし補完するという考え方を示している。P社は P国に	text/oecd-tpg-2022/ch01-pack-01.txt
p018-1.45	1.45	取引における経済的な特徴が、関連者間の書面による契約と一致しない場 合、移転価格分析のためには、一般的に、実際の取引は当事者の行動を反映させ	text/oecd-tpg-2022/ch01-pack-01.txt
p018-1.46	1.46	独立企業間の取引においては、各当事者の意向が異なっているため、（i） 契約条件は当事者双方の意向を反映して決定されること、（ii）通常、当事	text/oecd-tpg-2022/ch01-pack-01.txt
p019-1.47	1.47	関連者間で合意された取引の内容に疑念がある場合、取引における経済的 な特徴に関するあらゆる徴候を検討することが必要である。この検討に当たり、	text/oecd-tpg-2022/ch01-pack-01.txt
p019-1.48	1.48	次の事例は、書面による契約条件と当事者の行動との差異についての考え 方を示しており、取引は当事者の実際の行動によって描写されることになる。S	text/oecd-tpg-2022/ch01-pack-02.txt
p019-1.49	1.49	書面による条件が存在しない場合、取引の経済的特徴を特定することによ ってもたらされる実際の行動の証拠から、実際の取引を描写する必要がある。状	text/oecd-tpg-2022/ch01-pack-02.txt
p020-1.50	1.50	以下の事例は、多国籍企業グループによって認識されていない取引におい て実際の取引を決定する考え方を説明するものである。P社とその子会社の商業	text/oecd-tpg-2022/ch01-pack-02.txt
p020-1.51	1.51	通常、2社の非関連者間取引において、対価は、（使用する資産及び引き受 けるリスクを考慮の上）それぞれの企業が果たす機能を反映する。したがって	text/oecd-tpg-2022/ch01-pack-02.txt
