id	pid	snippet	core
beps-a14-dispute-resolution-nta-ja-p021	p021	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 20 - を提供するものであり、かつ権限のある当局間で、公表することが健全 な税務行政の原則に合致することに同意する場合、当該合意を公表する ための適切な手続を整備すべきである。 44. 第 25 条第 3 項の	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-03.txt
beps-a14-dispute-resolution-nta-ja-p022	p022	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 21 - 48. 事前確認（APA）とは「関連者間取引を行う前に、一定の期間におけるそれらの取引に おける移転価格を決定するために、適当な一連の基準（例えば、移転価格の算定方法、比較対象 とそれらに行う適当な調整	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-04.txt
beps-a14-dispute-resolution-nta-ja-p023	p023	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 22 - くなるだろうと考える場合には、誠実に MAP の議論を実施することがより困難となる、と考え る権限のある当局もあるかもしれない。したがって、各国は、MAP 事案の協議が継続している 期間中は、徴収手続を	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-04.txt
beps-a14-dispute-resolution-nta-ja-p024	p024	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 23 - 第 25 条に関するコメンタリー第35 パラグラフを次のように改める： 35. 請求に関し、居住地国 における裁判所の終局判決が下された場合でも、納税者 は、相互協議の下で請求を申立て又は続行することを	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-04.txt
beps-a14-dispute-resolution-nta-ja-p025	p025	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 24 - を、双方の権限のある当局が協議を通じて解決できるようにするため に、納税者が MAP へのアクセスを認 められることを定めるべきであ る。かかる目的のためには、納税者が行った国外調整は、関連者取引か ら	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-04.txt
beps-a14-dispute-resolution-nta-ja-p026	p026	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 25 - 第 9 条に関するコメンタリーに以下の第6.1 パラグラフを加える。 6.1 いくつかの国の国内法では、納税者は、独立企業間価格と納税者が考える価格を 申告することを目的として、特殊関連企業との取引価格	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-04.txt
beps-a14-dispute-resolution-nta-ja-p027	p027	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 26 - として発現することを立証しなければならず、また、それで十分である。かかる措置と は、立法的な性格と規制的な性格のいずれであるか、また、一般的適用又は個別的適用の いずれであるかを問わず、その直接かつ必然	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-05.txt
beps-a14-dispute-resolution-nta-ja-p028	p028	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 27 - ベストプラクティス11： 各国が公表する MAP ガイダンスでは、多国間の MAP 及び事前確認 （AP A）に関するガイダンスを定めるべきである。 58. 近年、グローバル化が著しく進展する中、既存の	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-05.txt
beps-a14-dispute-resolution-nta-ja-p029	p029	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 28 - 61. 付託事項及び評価手法の策定に向けたマンデイトは、本報告の付属資料に定める。 II. 強制的拘束的 MAP 仲裁制度に対するコミットメント 62. 経済界及び多くの国は、強制的拘束的仲裁制度を、租	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-05.txt
beps-a14-dispute-resolution-nta-ja-p030	p030	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 29 - 付属資料 付託事項及び評価手法の策定に向けたマンデイト 行動 14 におけるミニマムスタンダードの構成要素 1.6 に従い、各国はミニマムスタンダードの 遵守状況について、参加国、すなわち FTA MA	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-05.txt
beps-a14-dispute-resolution-nta-ja-p031	p031	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 30 - 素に当該構成要素を分解するものとする。付託事項は、モニタリングプロセスのための明確な行 程表を示し、これによって全ての国の評価が一貫的で、かつ、完全であることを確保するものと する。評価手法は、OECD	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-05.txt
beps-a14-dispute-resolution-nta-ja-p032	p032	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 - 31 - 参考文献 OECD 「OECDモデル租税条約」(OECD Publishing, Paris, 2014年) http://dx.doi.org/10.1787/mtc_cond-2014-en. OE	text/oecd-beps/beps-a14-dispute-resolution-nta-ja-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p001	p001	BEPS Action 14 on More Effective Dispute Resolution Mechanisms PEER REVIEW DOCUMENTS January 2023	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p002	p002	 1 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 OECD/G20 Base Erosion and Profit Shif	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p003	p003	2  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 This document, as well as any data an	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p004	p004	 3 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Table of contents Introduction 4 1 Te	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p005	p005	4  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Introduction The Action Plan on Base 	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p006	p006	INTRODUCTION  5 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 The Action 14 minimum st	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p007	p007	6  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Introduction 1. The Action Plan on Ba	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-01.txt
beps-a14-peer-review-documents-oecd-en-p008	p008	 7 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Party 1”) and the FTA MAP Forum devel	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-01.txt
beps-a14-peer-review-documents-oecd-en-p009	p009	8  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 the best practices will not be peer r	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-02.txt
beps-a14-peer-review-documents-oecd-en-p010	p010	 9 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 B.P.4. Jurisdictions should develop t	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-02.txt
beps-a14-peer-review-documents-oecd-en-p011	p011	10  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 15. To facilitate taxpayers’ access 	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-03.txt
beps-a14-peer-review-documents-oecd-en-p012	p012	 11 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 C.2. Jurisdictions should seek to re	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-03.txt
beps-a14-peer-review-documents-oecd-en-p013	p013	12  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Output of the Peer Review and Monito	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-04.txt
beps-a14-peer-review-documents-oecd-en-p014	p014	 13 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 References OECD (2019), Model Tax Co	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-04.txt
beps-a14-peer-review-documents-oecd-en-p015	p015	14  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 1 Available at https://doi.org/10.17	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-04.txt
beps-a14-peer-review-documents-oecd-en-p016	p016	 15 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 mandatory or not. Elements B.5 and B	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p017	p017	16  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 1.A. Mandate for the developme	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p018	p018	 17 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 committed jurisdictions by the FTA M	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p019	p019	18  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Introduction 1. The Action 14 BEPS R	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-06.txt
beps-a14-peer-review-documents-oecd-en-p020	p020	 19 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 that the review of non -members be b	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-06.txt
beps-a14-peer-review-documents-oecd-en-p021	p021	20  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Obtaining inputs from the assessed j	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-07.txt
beps-a14-peer-review-documents-oecd-en-p022	p022	 21 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 their experience on the MAP process.	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-08.txt
beps-a14-peer-review-documents-oecd-en-p023	p023	22  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Approval of the Stage 1 Peer Review 	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-09.txt
beps-a14-peer-review-documents-oecd-en-p024	p024	 23 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 possible (for example, where the ass	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-09.txt
beps-a14-peer-review-documents-oecd-en-p025	p025	24  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 33. Where there are no comments from	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-10.txt
beps-a14-peer-review-documents-oecd-en-p026	p026	 25 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 review reports with the aim of ensur	text/oecd-beps/beps-a14-peer-review-documents-oecd-en-pack-10.txt
