id	pid	snippet	core
beps-a03-cfc-rules-nta-ja-p053	p053	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 6.2.3 所得はいつ税務申告に含むべきか 117. 多くの既存の CFC ルールでは、合算された所得は、CFC の決算期が終了する課税年度 の納税者の課税所得に含まれなければならない。ただし、いくつかの国では、合算	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-08.txt
beps-a03-cfc-rules-nta-ja-p054	p054	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 らの所得を移転する相当なインセンティブを有すると考えられる。自らの CFC 所得に課税され る最高税率が 12%であるから、すなわち自らの所得が親法人所在地国で取得された場合に適用 される税率よりも 18%ポイントも	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-08.txt
beps-a03-cfc-rules-nta-ja-p055	p055	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 第 7 章：二重課税を防止・解消するルール 121. 本章では、二重課税を防止又は解消するルールに関する第六の、かつ、最後の CFC 構 成要素に対する勧告を行う。第 1 章で検討した通り、CFC ルールで生ずる基本	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-08.txt
beps-a03-cfc-rules-nta-ja-p056	p056	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 しろ外国税額を国内税額から直接控除することから、損金算入法よりも包括的に二重課税を解消 する。CFC 制度の目的が別の国に移転された所得に対する課税権を主張することであることを 考慮に入れると、CFC ルールの適用を	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-09.txt
beps-a03-cfc-rules-nta-ja-p057	p057	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 128. 上述の状況の下で、C Sub 社は、B Sub 社の直接の CFC であるとともに、親法人 A の間 接のCFC でもある。また、B Sub 社は親法人A の CFC でもある。A 国と B 国の両方にCF	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-09.txt
beps-a03-cfc-rules-nta-ja-p058	p058	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 配当の免税額を CFC ルールが適用された課税年度中に CFC に生じた利益の額までに制限するこ とも含まれる。 133. 最初のシナリオに関して生ずるもう一つの問題は、配当が支払われる際に CFC 所在地 国が源泉	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-09.txt
beps-a03-cfc-rules-nta-ja-p059	p059	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 2． 本分析では、A 国には税率による適用除外がないか、又は A 国の税率による適用除外の基 準値が20%より高いことを前提としている。 3． 租税条約における源泉徴収課税の減免については、OECD モデル租税条約コ	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-09.txt
beps-a04-interest-deductions-nta-ja-p001	p001	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） OECD／G20 BEPS プロジェクト 利子控除及び他の金融支払に係る 税源浸食の制限 行動４：2015 年最終報告書	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-00.txt
beps-a04-interest-deductions-nta-ja-p002	p002	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） 目次 要約 ..................................................................................................	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-00.txt
beps-a04-interest-deductions-nta-ja-p003	p003	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） グループ比率ルールの運用 ...........................................................................................	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-01.txt
beps-a04-interest-deductions-nta-ja-p004	p004	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） 事例1：負債／自己資本の固定比率に基づく過少資本税制 ................................................................ 83 事例2：ベストプラ	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-01.txt
beps-a04-interest-deductions-nta-ja-p005	p005	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） 要約 現金が流動性と代替性があることは実証可能な事実問題である。したがって、多国籍グループは、グ ループの企業の負債の額を調整することによって、有利な課税結果を実現することができる。課税ル ールが多国籍グルー	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-01.txt
beps-a04-interest-deductions-nta-ja-p006	p006	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） 勧告する取組みが主に影響を及ぼすのは、純支払利子の水準が高いことと高い純利子／EBITDA 比率 の両方を有する企業で、特に企業の比率が全世界のグループの比率より高い場合である。これは容易 な方法であり、企業	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-01.txt
beps-a04-interest-deductions-nta-ja-p007	p007	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） イドライン」第 1 章の改訂は、OECD 報告書「移転価格税制と価値創造の一致（OECD、2015 年）」 に含まれているが、適切な実質を欠くグループ企業に支払われる利子の額を、提供される資金のリス クフリー	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-02.txt
beps-a04-interest-deductions-nta-ja-p008	p008	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） 序章 利子と経済的に利子に相当する支払を用いたBEPS 1. 第三者又は関連者の利子は、国際的なタックスプランニングで利用できる利益移転技術のう ち、おそらく最も簡単なものの 1 つである。現金は流動性と代替	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-02.txt
beps-a04-interest-deductions-nta-ja-p009	p009	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） を生じさせること。ハイブリッド商品を開発し、損金算入ができる利子の支払が生じるが、これに対 応する課税所得が生じないようにすること。資産に対する投資に融資を用いて、課税されないか、軽 減された税率で課税される	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-02.txt
beps-a04-interest-deductions-nta-ja-p010	p010	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） て、税引前利益 10 ドル、税引後利益 8.50 ドルを得る。以上を総合すると、A 社と B 社は税引前利益 5 ドル、税引後利益5.25 ドルを得る。B 社の実体のない資本化とA 社への利益移転の結果、グル	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-02.txt
beps-a04-interest-deductions-nta-ja-p011	p011	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） きないように感じられる。現金には代替性があり、金融商品には柔軟性があるため、企業グループが ルールの効力を無視するとともに、様々なツールを用いて同様の利益を再現することができることも その一因である。このため	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-02.txt
beps-a04-interest-deductions-nta-ja-p012	p012	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） るためのベストプラクティス・アプローチは、あらゆる形態の利子と利子に相当する支払に適用され、 同等の立場にあるグループを確実に一貫して取扱うとともに、グループが異なる法的形態で負債を構 築することによって、ル	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-03.txt
beps-a04-interest-deductions-nta-ja-p013	p013	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） ただし、他のルールを補完する点では有用となる可能性がある（例えば、利子の制限を適用する前に、 企業の利子所得と支払利子の価格を調査する際）。特に各国は、グループがエクイティに似た機能を 持つグループ内融資を構	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-03.txt
beps-a04-interest-deductions-nta-ja-p014	p014	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） 16. 本報告に定めるベストプラクティス・アプローチは、上記の 4～6 のグループのルールのい くつか又は全てを組み合わせたものをベースにしている。利子の損金算入に対する一般的な制限では、 固定の財務比率に基	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-03.txt
beps-a04-interest-deductions-nta-ja-p015	p015	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） 20. 特別ルールは、一般的利子制限ルールを補完することができ、したがって、ベストプラクテ ィス・アプローチの構成要素になる。多くの国には的を絞った租税回避防止ルールがあり、このルー ルによって、特定の BE	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-03.txt
beps-a04-interest-deductions-nta-ja-p016	p016	（本資料は参考仮訳であるため、正確には原文を参照されたい。） 参考文献 Blouin, J.ら（2014 年）、「Thin Capitalization Rules and Multinational Firm Capital Structure（過少資本税 制と多国籍企業の資本	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-03.txt
beps-a04-interest-deductions-nta-ja-p017	p017	（本資料は参考仮訳であるため、正確には原文を参照されたい。） Mintz, J.とA.J. Weichenrieder（2005 年）、「Taxation and the Financial Structure or German Outbound FDI （課税と資金調達構造又	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-04.txt
beps-a04-interest-deductions-nta-ja-p018	p018	第 1 章 ベストプラクティス・アプローチに対する勧告 22. 行動 4 に関する作業の必須目標は、利子と経済的に利子に相当する支払を用いたBEPS に対 処するための、首尾一貫した解決策を特定することである。本報告で述べるベストプラクティス・ア プローチを構築するにあたり、各国	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-04.txt
beps-a04-interest-deductions-nta-ja-p019	p019	EBITDA を用いて算定する。固定比率ルールは容易に適用できるルールであり、企業の利子の損金算 入が企業の経済活動に確実に直接的にリンクする。また、上記の損金算入が企業の課税所得にも直接 的にリンクするので、このルールはタックスプランニングに対してもかなりの程度堅固になる。第 	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-04.txt
beps-a04-interest-deductions-nta-ja-p020	p020	が利子を損金算入できる能力は毎年変動することを意味している。あるいは、企業が後の期間に収益 を生み出す投資の資金を調達するために支払利子を負担していることからも問題が生じ得る。国は、 これらの問題の影響を軽減するために、企業が損金算入を否認された支払利子や損金算入余裕枠を将 来の	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-04.txt
beps-a04-interest-deductions-nta-ja-p021	p021	 支払利子又は負債のレベルに基づくベストプラクティス・アプローチの適用  収益又は資産価値を用いた経済活動の計測  固定比率ルール  グループ比率ルール  収益の変動と二重課税への対処  特別ルール  銀行グループと保険グループへのベストプラクティス・アプローチの適	text/oecd-beps/beps-a04-interest-deductions-nta-ja-pack-04.txt
