id	pid	snippet	core
beps-a03-cfc-rules-nta-ja-p001	p001	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 （仮訳）被支配外国法人ルールの設計 行動３ － 2015 年最終報告書	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p002	p002	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 概要 被支配外国法人（CFC）ルールは、外国子会社に支配権を有する納税者が所得を CFC に移 転することによって、自らの居住地国の課税ベースを、場合によっては他国の課税ベースを浸食 するというリスクに対処している。	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p003	p003	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。  所得の算定－報告書においては、CFC ルールでは、株主に合算する CFC 所得を算定す るために、親法人所在地国の法令が適用されることを勧告している。また、CFC の損失 は、同一の CFC の所得又は当該 CF	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p004	p004	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 はじめに 1. 「税源浸食と利益移転に関する行動計画（BEPS 行動計画、OECD、2013 年）」におけ る行動 3 では、企業グループが所得を移転する非居住関連会社を創設することができ、この関連 会社が、税務以外	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p005	p005	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 4. CFC に関する作業は、行動 1（電子経済の課税上の課題への対処）、行動 2（ハイブ リッド・ミスマッチの取決め）、行動 4（利子控除）、行動 5（有害税制への対抗）、行動 8 か ら 10（移転価格）などの他	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p006	p006	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 第 1 章：政策上の検討事項と目的 5. 本章では、CFC ルールに係るハイレベルでの政策的枠組みを示す。CFC ルールは国の 税制全般に組み込まれることから、CFC ルールの設計と目的は、異なった政策の選択を反映す	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p007	p007	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 は、他の当事者に支配されているため。）ことから、各国は、関連者間で調整された価格に対処 するために、このルールを使うことがよくある。言い換えれば、 CFC ルールは、外国子会社が 所得を創出する資産の本来の価格が適正	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p008	p008	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 1.1.4. 二重課税の防止 11. さらに検討すべきことは、二重課税の防止方法である。CFC ルールは外国子会社の所得 に対して親法人所在地国で効果的に課税することから、例えば、子会社も CFC 所在地国で課税 さ	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-01.txt
beps-a03-cfc-rules-nta-ja-p009	p009	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 も、CFC ルールが適用されることによって、前者の多国籍企業の外国子会社が、自社の所得に 対して後者の多国籍企業の外国子会社よりも高い実効税率を適用されることとなるからである。 15. こうした懸念に対応するため、テ	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-01.txt
beps-a03-cfc-rules-nta-ja-p010	p010	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 る上で有効になるよう十分に広範囲である必要があるが、一方で、要すれば、EU 加盟国が EU 法を遵守できるようにすることも必要である。この政策上の検討事項は、欧州連合の加盟国でな い国も含めて、すべての国に影響を与え	text/oecd-beps/beps-a03-cfc-rules-nta-ja-pack-01.txt
