id	pid	snippet	core
south-africa--synthesizedtextforjapan-southafrica-jp-a20	20	第二十条 １ 一方の締約国の居住者の所得（源泉地を問わない。）で前各条に規定が ないものに対しては、当該一方の締約国においてのみ租税を課すること ができる。 ２ １の規定は、 一方の締約国の居住者である所得 （第六条２に規定する不 動産から	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
south-africa--synthesizedtextforjapan-southafrica-jp-a21	21	第二十一条 １ 日本国以外の国において納付される租税を日本国の租税から控除する ことに関する日本国の法令に従い、 (a) 日本国の居住者がこの条約の規定に従って南アフリカにおいて租 税を課される所得を南アフリカにおいて取得する場合には、当該	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
south-africa--synthesizedtextforjapan-southafrica-jp-a22	22	第二十二条 この条約の所得に対する課税に関する規定は、この条約の特典を享受す ることを主たる目的として一方の締約国の居住者となった者（個人を除 く。）については適用しない。 （注） 次のＢＥＰＳ防止措置実施条約第七条１の規定は、 条約第二十	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
south-africa--synthesizedtextforjapan-southafrica-jp-a23	23	第二十三条 １ 一方の締約国の国民は、 他方の締約国において、 特に居住者であるかな いかに関し、同様の状況にある当該他方の締約国の国民に課されており 若しくは課されることがある租税若しくはこれに関連する要件以外の又 はこれらよりも重い租税	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
south-africa--synthesizedtextforjapan-southafrica-jp-a7	7	第七条 条約の濫用の防止 １ 条約のいかなる規定にもかかわらず、全ての関連する事実及び状況を 考慮して、条約に基づく特典を受けることが当該特典を直接又は間接に 得ることとなる仕組み又は取引の主たる目的の一つであったと判断する ことが妥当であ	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
south-africa--synthesizedtextforjapan-southafrica-jp-a24	24	第二十四条 １ いずれか一方の又は双方の締約国の措置によりこの条約の規定に適合 しない課税を受けたと又は受けることになると認める者は、当該事案に ついて、当該いずれか一方の又は双方の締約国の法令に定める救済手段 とは別に、自己が居住者である	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
south-africa--synthesizedtextforjapan-southafrica-jp-a25	25	第二十五条 １ 両締約国の権限のある当局は、この条約若しくはこの条約が適用され る租税に関する両締約国の法令（当該法令に基づく課税がこの条約の規 定に反しない場合に限る。 ） を実施し又はこれらの租税に関する脱税を防 止するため必要な情報を	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
south-africa--synthesizedtextforjapan-southafrica-jp-a26	26	第二十六条 １ 各締約国は、この条約に基づいて他方の締約国の認める租税の免除又 は税率の軽減が、このような特典を受ける権利を有しない者によって享 受されることのないようにするため、当該他方の締約国が課する租税を 徴収するよう努める。 その徴	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
south-africa--synthesizedtextforjapan-southafrica-jp-a27	27	第二十七条 この条約のいかなる規定も、国際法の一般原則又は特別の協定に基づく 外交使節団又は領事機関の構成員の租税上の特権に影響を及ぼすものでは ない。	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
south-africa--synthesizedtextforjapan-southafrica-jp-a28	28	第二十八条 １ この条約は、両締約国のそれぞれの国内法上の手続に従って承認され なければならない。 この条約は、 その承認を通知する公文の交換の日の後 三十日目の日に効力を生ずる。 ２ この条約は、次のものについて適用する。 (a) 日本国	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
south-africa--synthesizedtextforjapan-southafrica-jp-a29	29	第二十九条 この条約は、無期限に効力を有する。ただし、いずれの一方の締約国も、 この条約の効力発生の日から五年の期間が満了した後に開始する各暦年の 六月三十日以前に、外交上の経路を通じて他方の締約国に対し書面による 終了の通告を行うことがで	text/south-africa--synthesizedtextforjapan-southafrica-jp-pack-02.txt
spain--20210215spa-j-a1	1	第一条 対象となる者 １ この条約は、一方又は双方の締約国の居住者である者に適用する。２ この条約の適用上、いずれかの締約国の租税に関する法令の下において全面的若しくは部分的に課税上 存在しないものとして取り扱われる団体若しくは仕組みによっ	text/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-preamble	preamble	所得に対する租税に関する二重課税の除去並びに脱税及び租税回避の防止のための日本国とスペイン王国との間の条約 日本国及びスペイン王国は、両国間の経済関係の一層の発展を図ること及び租税に関する両国間の協力を強化することを希望し、所得に対する租税	text/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a2	2	第二条 対象となる租税 １ この条約は、一方の締約国が課する所得に対する租税（課税方法のいかんを問わない。）について適用 する。 ２ 総所得又は所得の要素に対する全ての租税（財産の譲渡から生ずる収益に対する租税、企業が支払う賃 金又は給料の	text/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a3	3	第三条 一般的定義 １ この条約の適用上、文脈により別に解釈すべき場合を除くほか、 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関する法令が施行されている全ての (a)領域（領海を含む。）及びその領域の外側に位置する区域であっ	text/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a4	4	第四条 居住者 １ この条約の適用上、「一方の締約国の居住者」とは、一方の締約国の法令の下において、住所、居所、 本店又は主たる事務所の所在地、事業の管理の場所その他これらに類する基準によって当該一方の締約国において租税を課されるべきものと	text/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a5	5	第五条 恒久的施設 １ この条約の適用上、「恒久的施設」とは、事業を行う一定の場所であって企業がその事業の全部又は一 部を行っているものをいう。 ２ 「恒久的施設」には、特に、次のものを含む。 事業の管理の場所 (a) 支店 (b) 事務所	text/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a6	6	第六条 不動産所得 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得する所得（農業又は林業から生ずる 所得を含む。）に対しては、当該他方の締約国において租税を課することができる。 ２ 「不動産」とは、当該財産が存在する締約国	text/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a7	7	第七条 事業利得 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に存在する恒久的施設を通じて当該 他方の締約国内において事業を行わない限り、当該一方の締約国においてのみ租税を課することができる。一方の締約国の企業が他方の締	text/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a8	8	第八条 国際海上運送及び国際航空運送 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによって取得する利得に対しては、当 該一方の締約国においてのみ租税を課することができる。 ２ 第二条の規定にかかわらず、一方の締約国の企業は	text/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a9	9	第九条 関連企業 １ 次の 又は の規定に該当する場合であって、そのいずれの場合においても、商業上又は資金上の関係 (a) (b) において、双方の企業の間に、独立の企業の間に設けられる条件と異なる条件が設けられ、又は課されているときは、そ	text/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a10	10	第十条 配当 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配当に対しては、当該他方の締約国 において租税を課することができる。 ２ 一方の締約国の居住者である法人が支払う配当に対しては、当該一方の締約国においても、当該一	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a11	11	第十一条 利子 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である利子に対しては、当該他方の締約 国においてのみ租税を課することができる。 ２ １の規定にかかわらず、債務者若しくはその関係者の収入、売上げ、所得、利得その他の	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a12	12	第十二条 使用料 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である使用料に対しては、当該他方の締 約国においてのみ租税を課することができる。 ２ この条において、「使用料」とは、著作権（映画フィルム並びにラジオ放送用又はテ	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a13	13	第十三条 譲渡収益 １ 一方の締約国の居住者が第六条に規定する不動産であって他方の締約国内に存在するものの譲渡によっ て取得する収益に対しては、当該他方の締約国において租税を課することができる。 ２ 一方の締約国の企業が他方の締約国内に有す	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a14	14	第十四条 給与所得 １ 次条、第十七条及び第十八条の規定が適用される場合を除くほか、一方の締約国の居住者がその勤務に ついて取得する給料、賃金その他これらに類する報酬に対しては、勤務が他方の締約国内において行われない限り、当該一方の締約国に	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a15	15	第十五条 役員報酬 一方の締約国の居住者が他方の締約国の居住者である法人の取締役会又はこれに類する機関の構成員の資 格で取得する役員報酬その他これに類する支払金に対しては、当該他方の締約国において租税を課することができる。	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a16	16	第十六条 芸能人及び運動家 １ 第十四条の規定にかかわらず、一方の締約国の居住者が演劇、映画、ラジオ若しくはテレビジョンの俳 優、音楽家その他の芸能人又は運動家として他方の締約国内において行う個人的活動によって取得する所得に対しては、当該他	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a17	17	第十七条 退職年金 次条２の規定が適用される場合を除くほか、一方の締約国の居住者が受益者である退職年金その他これに 類する報酬に対しては、当該一方の締約国においてのみ租税を課することができる。	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a18	18	第十八条 政府職員 １ 一方の締約国又は一方の締約国の地方政府若しくは地方公共団体に対して提供される役務について、 (a)個人に対して、当該一方の締約国又は当該一方の締約国の地方政府若しくは地方公共団体によって支払われる給料、賃金その他これ	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a19	19	第十九条 学生 専ら教育又は訓練を受けるため一方の締約国内に滞在する学生又は事業修習者であって、現に他方の締約 国の居住者であるもの又はその滞在の直前に他方の締約国の居住者であったものがその生計、教育又は訓練のために受け取る給付（当該一方の	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a20	20	第二十条 匿名組合 この条約の他の規定にかかわらず、匿名組合契約その他これに類する契約に関連してスペインの居住者で ある匿名組合員が取得する所得に対しては、当該所得が日本国内において生じ、かつ、日本国におけるその支払者の課税所得の計算上控除	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a21	21	第二十一条 その他の所得 １ 一方の締約国の居住者が受益者である所得（源泉地を問わない。）であって前各条に規定がないものに 対しては、当該一方の締約国においてのみ租税を課することができる。 ２ １の規定は、一方の締約国の居住者である所得（第	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a22	22	第二十二条 二重課税の除去 １ 日本国以外の国において納付される租税を日本国の租税から控除することに関する日本国の法令の規定 に従い、日本国の居住者がこの条約の規定に従ってスペインにおいて租税を課することができる所得をスペイン内において取得	text/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a23	23	第二十三条 無差別待遇 １ 一方の締約国の国民は、他方の締約国において、租税又はこれに関連する要件であって、特に居住者で あるか否かに関して同様の状況にある当該他方の締約国の国民に課されており、若しくは課されることがある租税若しくはこれに関	text/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a24	24	第二十四条 相互協議手続 １ 一方又は双方の締約国の措置によりこの条約の規定に適合しない課税を受けたと認める者又は受けるこ ととなると認める者は、その事案につき、当該一方又は双方の締約国の法令に定める救済手段とは別に、自己が居住者である締約	text/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a28	28	第二十八条９の規定の適用に関する事案 (b) スペインの一般租税法（二千三年十二月十七日法律第五十八号）第十五条及び第十六条に規定する一 (c)般的に濫用を防止する規則（これらの規則を今後代替し、改正し、又は改定するものを含む。）の適用に関	text/spain--20210215spa-j-pack-03.txt
spain--20210215spa-j-a4	4	第四条３の規定に該当する事案 (a)	text/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a9	9	第九条１の規定に該当する事案であって、一方の締約国において課税標準から除外されること又は免 (f)税若しくは無税の対象となることを理由として、当該一方の締約国において租税を課されない所得に関 するもの。ただし、そのような取扱いが当該一方の締	text/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a25	25	第二十五条 情報の交換 １ 両締約国の権限のある当局は、この条約の規定の実施又は両締約国若しくは両締約国の地方政府若しく は地方公共団体が課する全ての種類の租税に関する両締約国の法令（当該法令に基づく課税がこの条約の規定に反しない場合に限る	text/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a26	26	第二十六条 租税の徴収における支援 １ 両締約国は、租税債権の徴収について相互に支援を行う。この支援は、第一条及び第二条の規定による 制限を受けない。両締約国の権限のある当局は、この条の規定の実施方法を合意によって定めることができる。 ２ 	text/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a2	2	第二条３ に掲げる租税 (i) (a) 復興特別法人税 (ii) 消費税 (iii) 地方消費税 (iv) 相続税 (v) 贈与税 (vi) スペインについては、 (b)	text/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a2	2	第二条３ に掲げる租税 (i) (b) 富裕税 (ii) 付加価値税 (iii) 相続贈与税 (iv) カナリア諸島のための一般間接税 (v) カナリア諸島における物品の輸入及び引渡しに対する租税 (vi) セウタ市及びメリリャ市における生	text/spain--20210215spa-j-pack-02.txt
