id	pid	snippet	core
korea--200710kor-j-a4	4	第四条 １ この条約の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、本店又は主たる事務所の所在地その他 これらに類する基準により当該一方の締約国において課税を受けるべき ものとされる者をいう。ただ	text/korea--200710kor-j-pack-00.txt
korea--200710kor-j-a5	5	第五条 １ この条約の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っている場所をいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c) 事務所 	text/korea--200710kor-j-pack-00.txt
korea--200710kor-j-a6	6	第六条 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得す る所得（農業又は林業から生ずる所得を含む。）に対しては、当該他方の 締約国において租税を課することができる。 ２ 「不動産」の用語は、当該財産が存在する締約国の法令	text/korea--200710kor-j-pack-00.txt
korea--200710kor-j-a7	7	第七条 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に ある恒久的施設を通じて当該他方の締約国内において事業を行わない限 り、 当該一方の締約国においてのみ租税を課することができる。 一方の締 約国の企業が他方の締約国内	text/korea--200710kor-j-pack-02.txt
korea--200710kor-j-a8	8	第八条 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによ って取得する利得に対しては、当該一方の締約国においてのみ租税を課 することができる。 ２ 一方の締約国の企業は、船舶又は航空機を国際運輸に運用することに つき、 韓	text/korea--200710kor-j-pack-00.txt
korea--200710kor-j-a17	17	第十七条 対応的調整 １ 一方の締約国が、他方の締約国において租税を課された当該他方の締 約国の企業の利得を当該一方の締約国の企業の利得に算入して租税を課 する場合において、その算入された利得が、双方の企業の間に設けられ た条件が独立の企業	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a9	9	第九条 １(a) 一方の締約国の企業が他方の締約国の企業の経営、支配若しくは資 本に直接若しくは間接に参加している場合又は (b) 同一の者が一方の締約国の企業及び他方の締約国の企業の経営、支 配若しくは資本に直接若しくは間接に参加している	text/korea--200710kor-j-pack-00.txt
korea--200710kor-j-a10	10	第十条 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配 当に対しては、当該他方の締約国において租税を課することができる。 ２ １の配当に対しては、これを支払う法人が居住者とされる締約国にお いても、 当該締約国の法令に従	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a11	11	第十一条 １ 一方の締約国内において生じ、他方の締約国の居住者に支払われる利 子に対しては、当該他方の締約国において租税を課することができる。 ２ １の利子に対しては、 当該利子が生じた締約国においても、 当該締約国 の法令に従って租税を課	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a12	12	第十二条 １ 一方の締約国内において生じ、他方の締約国の居住者に支払われる使 用料に対しては、当該他方の締約国において租税を課することができる。 ２ １の使用料に対しては、 当該使用料が生じた締約国においても、 当該締 約国の法令に従って租	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a13	13	第十三条 １ 一方の締約国の居住者が第六条に規定する不動産で他方の締約国内に 存在するものの譲渡によって取得する収益に対しては、当該他方の締約 国において租税を課することができる。 ２ 一方の締約国の居住者が他方の締約国の居住者である法人の	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a14	14	第十四条 １ 一方の締約国の居住者が自由職業その他の独立の性格を有する活動に ついて取得する所得に対しては、次の(a)又は(b)に該当する場合を除く ほか、当該一方の締約国においてのみ租税を課することができる。 (a) その者が自己の活動を	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a15	15	第十五条 １ 次条及び第十八条から第二十一条までの規定が適用さ れる場合を除く ほか、 一方の締約国の居住者がその勤務について取得する給料、 賃金その 他これらに類する報酬に対しては、勤務が他方の締約国内において行わ れない限り、当該一方の	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a16	16	第十六条 一方の締約国の居住者が他方の締約国の居住者である法人の役員の資格 で取得する役員報酬その他これに類する支払金に対しては、当該他方の締 約国において租税を課することができる。	text/korea--200710kor-j-pack-02.txt
korea--200710kor-j-a17	17	第十七条 １(a) 第十四条及び第十五条の規定にかかわらず、一方の締約国の居住者 である個人が演劇、映画、ラジオ若しくはテレビジョンの俳優、音楽 家その他の芸能人又は運動家として他方の締約国内で行う個人的活 動によって取得する所得に対しては	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a18	18	第十八条 次条２の規定が適用される場合を除くほか、過去の勤務につき一方の締 約国の居住者に支払われる退職年金その他これに類する報酬に対しては、 当該一方の締約国においてのみ租税を課することができる。	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a19	19	第十九条 １(a) 政府の職務の遂行として一方の締約国又は一方の締約国の地方公 共団体に対し提供される役務につき、個人に対し当該一方の締約国又 は当該一方の締約国の地方公共団体によって支払われる給料、賃金そ の他これらに類する報酬（退職年金	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a20	20	第二十条 １ 専ら教育又は訓練を受けるため一方の締約国内に滞在する学生又は事 業修習者であって、現に他方の締約国の居住者であるもの又はその滞在 の直前に他方の締約国の居住者であったものがその生計、教育又は訓練 のために受け取る給付については	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a21	21	第二十一条 １ 一方の締約国内にある大学、学校その他の公認された教育機関におい て教育又は研究を行うため当該一方の締約国を訪れ、二年を超えない期 間滞在する個人であって、現に他方の締約国の居住者であるもの又は訪 れる直前に他方の締約国の居住	text/korea--200710kor-j-pack-01.txt
korea--200710kor-j-a22	22	第二十二条 １ 一方の締約国の居住者の所得（源泉地を問わない。）で前各条に規定が ないものに対しては、当該一方の締約国においてのみ租税を課すること ができる。 ２ １の規定は、 一方の締約国の居住者である所得 （第六条２に規定する不 動産か	text/korea--200710kor-j-pack-02.txt
