id	pid	snippet	core
hong-kong--synthesizedtextforjapan-hongkong-jp-a11	11	第十一条 利子 １ 一方の締約者内において生じ、他方の締約者の居住者に支払われる利 子に対しては、当該他方の締約者において租税を課することができる。 ２ １に規定する利子に対しては、当該利子が生じた一方の締約者におい ても、 当該一方の締約	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a12	12	第十二条 使用料 １ 一方の締約者内において生じ、他方の締約者の居住者に支払われる使 用料に対しては、当該他方の締約者において租税を課することができる。 ２ １に規定する使用料に対しては、当該使用料が生じた一方の締約者に おいても、当該一方	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a13	13	第十三条 譲渡収益 １ 一方の締約者の居住者が第六条に規定する不動産であって他方の締約 者内に存在するものの譲渡によって取得する収益に対しては、当該他方 の締約者において租税を課することができる。 ２ 一方の締約者の居住者が法人の株式又は組	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a14	14	第十四条 給与所得 １ 次条、 第十七条及び第十八条の規定が適用される場合を除くほか、 一方 の締約者の居住者がその勤務について取得する給料、賃金その 他これら に類する報酬に対しては、勤務が他方の締約者内において行われない限 り、 当該一	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a15	15	第十五条 役員報酬 一方の締約者の居住者が他方の締約者の居住者である法人の役員の資格 で取得する役員報酬その他これに類する支払金に対しては、当該他方の締 約者において租税を課することができる。	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a16	16	第十六条 芸能人及び運動家 １ 第七条及び第十四条の規定にかかわらず、一方の締約者の居住者が演 劇、映画、ラジオ若しくはテレビジョンの俳優、音楽家その他の芸能人又 は運動家として他方の締約者内で行う個人的活動によって取得する所得 に対しては	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a17	17	第十七条 退職年金及び離婚扶養料 １ 次条２の規定が適用される場合を除くほか、一方の締約者の居住者 が 受益者である退職年金その他これに類する報酬に対しては、当該一方の 締約者においてのみ租税を課することができる。 ２ 離婚扶養料その他これ	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a18	18	第十八条 政府職員 １ 政府の職務の遂行として一方の締約者の政府又は一方の締約者の地方 政府若しくは地方公共団体に対し提供される役務につき、 個人に対し、 当 該一方の締約者の政府又は当該一方の締約者の地方政府若しくは地方公 共団体によって	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a19	19	第十九条 学生 専ら教育を受けるため一方の締約者内に滞在する学生であって、現に他 方の締約者の居住者であるもの又はその滞在の直前に他方の締約者の居住 者であったものがその生計又は教育のために受け取る給付（当該一方の締 約者外から支払われるも	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a20	20	第二十条 匿名組合 この協定の他の規定にかかわらず、匿名組合契約その他これに類する契 約に関連して匿名組合員が取得する所得及び収益に対しては、当該所得及 び収益が生ずる締約者において当該締約者の法令に従って租税を課するこ とができる。	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a21	21	第二十一条 その他の所得 １ 一方の締約者の居住者が受益者である所得（源泉地を問わない。）であ って前各条に規定がないもの（以下この条において「その他の所得」とい う。）に対しては、当該一方の締約者においてのみ租税を課することがで きる。 	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
