id	pid	snippet	core
sweden--synthesizedtextforjapan-swedenjp-a10	10	第十条 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配 当に対しては、当該他方の締約国において租税を課することができる。 ２ １に規定する配当に対しては、これを支払う法人が居住者とされる一 方の締約国においても、当該一方	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
sweden--synthesizedtextforjapan-swedenjp-a9	9	第九条 １(a) 一方の締約国の企業が他方の締約国の企業の経営、支配若しくは資 本に直接若しくは間接に参加している場合又は (b) 同一の者が一方の締約国の企業及び他方の締約国の企業の経営、支 配若しくは資本に直接若しくは間接に参加している	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
sweden--synthesizedtextforjapan-swedenjp-a11	11	第十一条 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である 利子に対しては、当該他方の締約国においてのみ租税を課することがで きる。 ２ １の規定にかかわらず、債務者若しくはその関係者の収入、売上げ、所 得、 利得その他の	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
sweden--synthesizedtextforjapan-swedenjp-a12	12	第十二条 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である 使用料に対しては、当該他方の締約国においてのみ租税を課することが できる。 ２ この条において、「使用料」とは、文学上、芸術上若しくは学術上の著 作物（映画フィル	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
sweden--synthesizedtextforjapan-swedenjp-a13	13	第十三条 １ 一方の締約国の居住者が第六条に規定する不動産で他方の締約国内に 存在するものの譲渡によつて取得する収益に対しては、当該他方の締約 国において租税を課することができる。 ２ 一方の締約国の企業が他方の締約国内に有する恒久的施設の	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
sweden--synthesizedtextforjapan-swedenjp-a14	14	第十四条 削除	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
sweden--synthesizedtextforjapan-swedenjp-a15	15	第十五条 １ 次条及び第十八条の規定が適用される場合を除くほか、一方の締約国 の居住者がその勤務について取得する給料、賃金その他これらに類する 報酬（退職年金を除く。）に対しては、勤務が他方の締約国内において行 われない限り、当該一方の締約	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
sweden--synthesizedtextforjapan-swedenjp-a16	16	第十六条 一方の締約国の居住者が他方の締約国の居住者である法人の役員の資格 で取得する役員報酬その他これに類する支払金に対しては、当該他方の締 約国において租税を課することができる。	text/sweden--synthesizedtextforjapan-swedenjp-pack-02.txt
sweden--synthesizedtextforjapan-swedenjp-a17	17	第十七条 １ 第七条及び第十五条の規定にかかわらず、一方の締約国の居住者であ る演劇、映画、ラジオ若しくはテレビジョンの俳優、音楽家その他の芸能 人又は運動家が芸能人又は運動家として他方の締約国内で行う個人的活 動によつて取得する所得に対し	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
sweden--synthesizedtextforjapan-swedenjp-a18	18	第十八条 １(a) 政府の職務の遂行として一方の締約国又は当該一方の締約国の地 方公共団体に対し提供される役務につき、個人に対し当該一方の締約 国又は当該一方の締約国の地方公共団体によつて支払われる報酬（退 職年金を除く。）に対しては、当該	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
sweden--synthesizedtextforjapan-swedenjp-a19	19	第十九条 専ら教育又は訓練を受けるため一方の締約国内に滞在する学生又は事業 修習者であつて、現に他方の締約国の居住者であるもの又はその滞在の直 前に他方の締約国の居住者であつたものがその生計、教育又は訓練のため に受け取る給付については、当	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
sweden--synthesizedtextforjapan-swedenjp-a20	20	第二十条 １ 日本国の居住者がこの条約の規定に基づきスウェーデンの租税の免除 又は軽減を受ける権利を有する場合には、死亡者の未分割遺産のうち日 本国の居住者である一又は二以上の受益者の分について、同様の免除又 は軽減が適用される。 ２ 死亡	text/sweden--synthesizedtextforjapan-swedenjp-pack-01.txt
