id	pid	snippet	core
norway--190927norway-j-a24	24	第二十四条 １ 一方の締約国の国民は、 他方の締約国において、 同様の状況にある当該 他方の締約国の国民に課されており若しくは課されることがある租税若 しくはこれに関連する要件以外の租税若しくはこれに関連する要件又は より重い租税若しくはこ	text/norway--190927norway-j-pack-02.txt
norway--190927norway-j-a16	16	第十六条 相互協議手続 一方又は双方の締約国の措置により条約の規定に適合しない課税を受 けたと認める者又は受けることとなると認める者は、その事案につき、 当該一方又は双方の締約国の法令に定める救済手段とは別に、いずれか の締約国の権限のある	text/norway--190927norway-j-pack-02.txt
norway--190927norway-j-a25	25	第二十五条 １ いずれか一方の又は双方の締約国の措置によりこの条約の規定に適合 しない課税を受けたと又は受けることになると認める者は、当該事案に ついて、当該いずれか一方の又は双方の締約国の法令に定める救済手段 とは別に、自己が居住者である	text/norway--190927norway-j-pack-02.txt
norway--190927norway-j-a26	26	第二十六条 １ 両締約国の権限のある当局は、この条約又はこの条約が適用される租 税に関する両締約国の法令（当該法令に基づく課税がこの条約の規定に 反しない場合に限る。）を実施するために必要な情報を交換する。情報の 交換は、 第一条の規定によ	text/norway--190927norway-j-pack-02.txt
norway--190927norway-j-a27	27	第二十七条 １ 各締約国は、この条約に基づいて他方の締約国の認める租税の免除又 は税率の軽減が、このような特典を受ける権利を有しない者によって享 受されることのないようにするため、当該他方の締約国が課する租税を 徴収するよう努める。 その徴	text/norway--190927norway-j-pack-02.txt
norway--190927norway-j-a28	28	第二十八条 この条約のいかなる規定も、国際法の一般原則又は特別の協定に基づく 外交官又は領事官の租税上の特権に影響を及ぼすものではない。 （注） 次のＢＥＰＳ防止措置実施条約第七条１の規定は、 条約について適用 される。	text/norway--190927norway-j-pack-02.txt
norway--190927norway-j-a29	29	第二十九条 １ この条約は、批准されなければならない。批准書は、できる限り速やか に東京で交換されるものとする。 ２ この条約は、批准書の交換の日の後三十日目の日に効力を生ずるもの とし、この条約が効力を生ずる年の翌年の一月一日以後に開始す	text/norway--190927norway-j-pack-02.txt
norway--190927norway-j-a30	30	第三十条 この条約は、無期限に効力を有する。ただし、いずれの一方の締約国も、 この条約の効力発生の日から五年の期間が満了した後に開始する各年の六 月三十日以前に、外交上の経路を通じて他方の締約国に対し書面による終 了の通告を行うことができる	text/norway--190927norway-j-pack-02.txt
norway--190927norway-j-a7	7	第七条 条約の濫用の防止 １ 条約のいかなる規定にもかかわらず、全ての関連する事実及び状況を 考慮して、条約に基づく特典を受けることが当該特典を直接又は間接に 得ることとなる仕組み又は取引の主たる目的の一つであったと判断する ことが妥当であ	text/norway--190927norway-j-pack-02.txt
philippines--philippines-st-jp-all	all	所 得 に 対 す る 租 税 に 関 す る 二 重 課 税 の 回 避 及 び 脱 税 の 防 止 の た め の 日 本 国 と フ ィ リ ピ ン 共 和 国 と の 間 の 条 約 日 本 国 及 び フ ィ リ ピ ン 共 和 	text/philippines--philippines-st-jp-pack-00.part-01.txt
qatar--200221qat-j-preamble	preamble	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国政府とカタール国政府との間の協定」に係る統 合条文 この文書は、日本国によって2	text/qatar--200221qat-j-pack-00.txt
qatar--200221qat-j-a1	1	第一条 対象となる者 この協定は、一方又は双方の締約国の居住者である者に適用する。	text/qatar--200221qat-j-pack-00.txt
qatar--200221qat-j-a6	6	第六条 対象租税協定の目的 両国間の経済関係の一層の発展を図ること及び租税に関する両国間の協 力を強化することを希望し、 所得に対する租税に関し、 二重課税を回避し、 及び脱税を防止するための 協定を締結することを希望して、 （注）次のＢＥ	text/qatar--200221qat-j-pack-00.txt
qatar--200221qat-j-a6	6	第六条 対象租税協定の目的 協定の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 協定において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	text/qatar--200221qat-j-pack-00.txt
qatar--200221qat-j-a2	2	第二条 対象となる租税 １ この協定は、一方の締約国又は一方の締約国の地方政府若しくは地方 公共団体のために課される所得に対する租税（課税方法のいかんを問わ ない。）について適用する。 ２ 総所得又は所得の要素に対する全ての租税（財産の譲渡	text/qatar--200221qat-j-pack-00.txt
qatar--200221qat-j-a3	3	第三条 一般的定義 １ この協定の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関 する法令が施行されている全ての領域（領海を含む。）及びその領域 の外側に位置する区域で	text/qatar--200221qat-j-pack-00.txt
qatar--200221qat-j-a4	4	第四条 居住者 １ この協定の適用上、「一方の締約国の居住者」とは、次の者をいう。 (a) 日本国については、日本国の法令の下において、住所、居所、本店 又は主たる事務所の所在地その他これらに類する基準により日本国 において租税を課されるべ	text/qatar--200221qat-j-pack-00.txt
qatar--200221qat-j-a5	5	第五条 恒久的施設 １ この協定の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っているものをいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c	text/qatar--200221qat-j-pack-00.txt
qatar--200221qat-j-a6	6	第六条 不動産所得 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得す る所得（農業又は林業から生ずる所得を含む。）に対しては、当該他方の 締約国において租税を課することができる。 ２ 「不動産」とは、当該財産が存在する締約	text/qatar--200221qat-j-pack-00.txt
qatar--200221qat-j-a7	7	第七条 事業利得 １ 一方の締約国の企業の利得に対しては、当該一方の締約国の企業が他 方の締約国内にある恒久的施設を通じて当該他方の締約国内において事 業を行わない限り、当該一方の締約国においてのみ租税を課することが できる。一方の締約国の	text/qatar--200221qat-j-pack-02.txt
qatar--200221qat-j-a8	8	第八条 海上運送及び航空運送 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによ って取得する利得に対しては、当該一方の締約国においてのみ租税を課 することができる。 ２ 第二条の規定にかかわらず、 一方の締約国の企業は、 	text/qatar--200221qat-j-pack-00.txt
qatar--200221qat-j-a10	10	第十条 配当 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配 当に対しては、当該他方の締約国において租税を課することができる。 ２ １に規定する配当に対しては、これを支払う法人が居住者とされる一 方の締約国においても、当	text/qatar--200221qat-j-pack-01.txt
qatar--200221qat-j-a9	9	第九条 関連企業 １ 次のいずれかに該当する場合であって、そのいずれの場合においても、 商業上又は資金上の関係において、 双方の企業の間に、 独立の企業の間に 設けられる条件と異なる条件が設けられ、 又は課されているときは、 その 条件がな	text/qatar--200221qat-j-pack-01.txt
qatar--200221qat-j-a11	11	第十一条 利子 １ 一方の締約国内において生じ、他方の締約国の居住者に支払われる利 子に対しては、当該他方の締約国において租税を課することができる。 ２ １に規定する利子に対しては、当該利子が生じた一方の締約国におい ても、 当該一方の締約	text/qatar--200221qat-j-pack-01.txt
qatar--200221qat-j-a12	12	第十二条 使用料 １ 一方の締約国内において生じ、他方の締約国の居住者に支払われる使 用料に対しては、当該他方の締約国において租税を課することができる。 ２ １に規定する使用料に対しては、当該使用料が生じた一方の締約国に おいても、当該一方	text/qatar--200221qat-j-pack-01.txt
qatar--200221qat-j-a13	13	第十三条 譲渡収益 １ 一方の締約国の居住者が第六条に規定する不動産であって他方の締約 国内に存在するものの譲渡によって取得する収益に対しては、当該他方 の締約国において租税を課することができる。 ２ 一方の締約国の居住者が法人、 組合又は	text/qatar--200221qat-j-pack-01.txt
qatar--200221qat-j-a14	14	第十四条 独立の人的役務 １ 一方の締約国の居住者が自由職業その他の独立の性格を有する活動に ついて取得する所得に対しては、当該一方の締約国においてのみ租税を 課することができる。ただし、次のいずれかに該当する場合には、当該所 得に対しては	text/qatar--200221qat-j-pack-01.txt
qatar--200221qat-j-a15	15	第十五条 給与所得 １ 次条、 第十八条及び第十九条の規定が適用される場合を除くほか、 一方 の締約国の居住者がその勤務について取得する給料、賃金その他これら に類する報酬に対しては、勤務が他方の締約国内において行われない限 り、 当該一方	text/qatar--200221qat-j-pack-01.txt
qatar--200221qat-j-a16	16	第十六条 役員報酬 一方の締約国の居住者が他方の締約国の居住者である法人の役員の資格 で取得する役員報酬その他これに類する支払金に対しては、当該他方の締 約国において租税を課することができる。	text/qatar--200221qat-j-pack-02.txt
qatar--200221qat-j-a17	17	第十七条 芸能人及び運動家 １ 第十四条及び第十五条の規定にかかわらず、一方の締約国の居住者が 演劇、映画、ラジオ若しくはテレビジョンの俳優、音楽家その他の芸能人 又は運動家として他方の締約国内で行う個人的活動によって取得する所 得に対して	text/qatar--200221qat-j-pack-01.txt
