doc_code	item_id	item_title
taxanswer_sozoku	4129	No.4129 相続財産から控除できる葬式費用
taxanswer_sozoku	4132	No.4132 相続人の範囲と法定相続分
taxanswer_sozoku	4138	No.4138 相続人が外国に居住しているとき
taxanswer_sozoku	4141	No.4141 相続財産を公益法人などに寄附したとき
taxanswer_sozoku	4143	No.4143 特定の一般社団法人等に対する課税
taxanswer_sozoku	4147	No.4147 農業相続人が農地等を相続した場合の納税猶予の特例
taxanswer_sozoku	4148	No.4148 非上場株式等についての相続税の納税猶予及び免除の特例等（法人版事業承継税制）
taxanswer_sozoku	4149	No.4149 山林を相続した場合の納税猶予の特例
taxanswer_sozoku	4150	No.4150 医療法人の持分についての相続税の納税猶予の特例
taxanswer_sozoku	4152	No.4152 相続税の計算
taxanswer_sozoku	4153	No.4153 個人の事業用資産についての相続税の納税猶予及び免除（個人版事業承継税制）
taxanswer_sozoku	4154	No.4154 特定の美術品についての相続税の納税猶予及び免除
taxanswer_sozoku	4155	No.4155 相続税の税率
taxanswer_sozoku	4157	No.4157 相続税額の2割加算
taxanswer_sozoku	4158	No.4158 配偶者の税額の軽減
taxanswer_sozoku	4161	No.4161 贈与財産の加算と税額控除（暦年課税）
taxanswer_sozoku	4164	No.4164 未成年者の税額控除
taxanswer_sozoku	4167	No.4167 障害者の税額控除
taxanswer_sozoku	4168	No.4168 相次相続控除
taxanswer_sozoku	4170	No.4170 相続人の中に養子がいるとき
taxanswer_sozoku	4173	No.4173 代償分割が行われた場合の相続税の課税価格の計算
taxanswer_sozoku	4176	No.4176 遺言書の内容と異なる遺産分割をした場合の相続税と贈与税
taxanswer_sozoku	4177	No.4177 医療法人の持分についての相続税の税額控除の特例
taxanswer_sozoku	4202	No.4202 相続税の申告のために必要な準備
taxanswer_sozoku	4205	No.4205 相続税の申告と納税
taxanswer_sozoku	4208	No.4208 相続財産が分割されていないときの申告
taxanswer_sozoku	4211	No.4211 相続税の延納
taxanswer_sozoku	4214	No.4214 相続税の物納
taxanswer_sozoku	4301	No.4301 相続時精算課税の選択と相続税の申告義務
taxanswer_sozoku	4302	No.4302 贈与者が贈与した年の中途に死亡した場合の相続時精算課税の選択
taxanswer_sozoku	4303	No.4303 年の中途に推定相続人又は孫となった場合の相続時精算課税の適用
taxanswer_sozoku	4304	No.4304 相続時精算課税選択届出書に添付する書類
taxanswer_sozoku	4305	No.4305 相続時精算課税選択届出書に添付する書類（贈与税の申告期限前に受贈者が死亡した場合）
taxanswer_sozoku	4307	No.4307 贈与者が贈与をした年に死亡した場合の贈与税及び相続税の取扱い
taxanswer_sozoku	4409	No.4409 贈与税の計算(相続時精算課税の選択をした場合)
taxanswer_sozoku	4503	No.4503 住宅取得等資金の贈与を受けた場合の相続時精算課税選択の特例
taxanswer_sozoku	4504	No.4504 住宅取得等資金の贈与を受けた場合の贈与税の計算(相続時精算課税の選択をした場合)
taxanswer_sozoku	4506	No.4506 住宅取得等資金とそれ以外の財産を同一年中に贈与されたとき（相続時精算課税）
taxanswer_sozoku	4507	No.4507 住宅取得等資金で取得した家屋に居住できないとき（相続時精算課税）
taxanswer_sozoku	4508	No.4508 直系尊属から住宅取得等資金の贈与を受けた場合の非課税
taxanswer_sozoku	4602	No.4602 土地家屋の評価
taxanswer_zoyo	4402	No.4402 贈与税がかかる場合
taxanswer_zoyo	4405	No.4405 贈与税がかからない場合
taxanswer_zoyo	4408	No.4408 贈与税の計算と税率（暦年課税）
taxanswer_zoyo	4410	No.4410 複数の人から贈与を受けたとき
taxanswer_zoyo	4411	No.4411 共働きの夫婦が住宅を買ったとき
taxanswer_zoyo	4414	No.4414 離婚して財産をもらったとき
taxanswer_zoyo	4417	No.4417 贈与税の対象になる生命保険金
taxanswer_zoyo	4420	No.4420 親から金銭を借りた場合
taxanswer_zoyo	4423	No.4423 個人から著しく低い価額で財産を譲り受けたとき
taxanswer_zoyo	4424	No.4424 債務免除等を受けた場合
taxanswer_zoyo	4426	No.4426 負担付贈与に対する課税
taxanswer_zoyo	4427	No.4427 新たに信託の設定等を行った場合
taxanswer_zoyo	4429	No.4429 贈与税の申告と納税
taxanswer_zoyo	4432	No.4432 受贈者が外国に居住しているとき
taxanswer_zoyo	4438	No.4438 農業後継者が農地等の贈与を受けた場合の納税猶予の特例
taxanswer_zoyo	4439	No.4439 非上場株式等についての贈与税の納税猶予及び免除の特例等（法人版事業承継税制）
taxanswer_zoyo	4440	No.4440 医療法人の持分に係る経済的利益についての贈与税の納税猶予の特例
taxanswer_zoyo	4441	No.4441 医療法人の持分に係る経済的利益についての贈与税の税額控除の特例
taxanswer_zoyo	4442	No.4442 個人の事業用資産についての贈与税の納税猶予及び免除（個人版事業承継税制）
taxanswer_zoyo	4452	No.4452 夫婦の間で居住用の不動産を贈与したときの配偶者控除
taxanswer_zoyo	4455	No.4455 配偶者控除の対象となる居住用不動産の範囲
taxanswer_zoyo	4510	No.4510 直系尊属から教育資金の一括贈与を受けた場合の非課税
taxanswer_zoyo	4511	No.4511 直系尊属から結婚・子育て資金の一括贈与を受けた場合の非課税
taxanswer_zoyo	4552	No.4552 親の土地に子供が家を建てたとき
taxanswer_zoyo	4553	No.4553 使用貸借に係る土地を贈与により取得したとき
taxanswer_zoyo	4555	No.4555 親の借地に子供が家を建てたとき
taxanswer_zoyo	4557	No.4557 親名義の建物に子供が増築したとき
taxanswer_zoyo	4560	No.4560 親が借地している土地の底地部分を子供が買い取ったとき
