doc_code	item_id	item_title
shitsugi_joto	18-14	居住用家屋が過去に店舗併用住宅として利用されていたものである場合における租税特別措置法第36条の2の居住期間要件の判定
shitsugi_joto	18-15	共有の居住用土地建物を譲渡した場合の居住用財産の買換えの特例
shitsugi_joto	18-16	やむを得ない事情により租税特別措置法第36条の2の買換資産の取得が遅れた場合の租税特別措置法第36条の3第2項に規定する修正申告期限
shitsugi_joto	18-17	居住用財産の譲渡所得の特別控除の特例の適用の撤回の可否
shitsugi_joto	18-18	居住用財産の譲渡契約を締結した者が所有権移転登記及び代金決済を行う前に死亡した場合
shitsugi_joto	18-19	家屋と土地の所有者が異なる場合で家屋について譲渡益が算出されないときの居住用財産の譲渡所得の特別控除と住宅借入金等特別控除の関係
shitsugi_joto	18-20	買換資産を居住の用に供した後に譲渡した場合の租税特別措置法第41条の5第4項の適用の可否
shitsugi_joto	18-21	被相続人居住用家屋の敷地を分筆後、同年中に全てを譲渡した場合
shitsugi_joto	18-22	被相続人居住用家屋以外の建物等を取り壊さない場合
shitsugi_joto	18-23	相続時に地震に対する安全性に係る規定等を満たしている場合
shitsugi_joto	18-25	売買契約後に被相続人居住用家屋が取り壊される場合（契約日ベースで申告する場合）
shitsugi_joto	18-26	用途上不可分の関係にある２以上の建築物を譲渡した場合
shitsugi_joto	18-27	被相続人居住用家屋の敷地等の判定をする場合
shitsugi_joto	18-28	相続により取得した共有名義の家屋を取り壊し、その家屋の敷地を譲渡した場合の被相続人の居住用財産に係る譲渡所得の特別控除
shitsugi_joto	18-29	被相続人居住用家屋と被相続人居住用家屋の敷地等をそれぞれ別の相続等により取得した場合
shitsugi_joto	19-01	事業用資産に該当するかどうかの判定
shitsugi_joto	19-03	租税特別措置法第37条の5第1項の表の第2号に規定する買換資産(床面積の判定)
shitsugi_joto	19-04	宅地造成後譲渡した場合の事業用資産の判定
shitsugi_joto	19-05	租税特別措置法第37条第2項に規定する買換取得資産である土地の面積制限
shitsugi_joto	19-06	買換資産の取得期間の延長
shitsugi_joto	19-07	租税特別措置法第37条の2による修正申告書の提出期限
shitsugi_joto	19-08	買換資産を取得する予定であった者が、買換資産を全く取得しないまま死亡した場合の修正申告期限
shitsugi_joto	19-09	エレベーター付建物のうちエレベーターのみを買換資産とすることの可否
shitsugi_joto	19-10	表の第1号の「農業」の範囲
shitsugi_joto	19-14	被相続人の事業用資産を相続した者が譲渡した場合の「事業用資産」の判定
shitsugi_joto	19-15	土石の採取をする土地を譲渡した場合
shitsugi_joto	19-16	買換資産の取得期間の延長とやむを得ない事情
shitsugi_joto	19-17	月極めの貸駐車場の用に供される土地を買換資産（租税特別措置法第37条第1項の表の第3号の下欄）とすることの可否
shitsugi_joto	19-18	租税特別措置法第35条の２と旧租税特別措置法第37条の９の適用関係
shitsugi_joto	20-01	第1次相続の申告期限前に第2次相続が開始した場合の特例を適用できる譲渡の期限
shitsugi_joto	20-03	相続税の修正申告があった場合における譲渡所得の取得費加算
shitsugi_joto	20-04	相続開始時点で売買契約中であった不動産の譲渡についての相続税額の取得費加算の特例の適用
shitsugi_joto	20-05	被相続人の死亡により信託の受益者となった相続人が、信託の終了に伴い信託財産であった非上場株式を取得してその発行会社に譲渡した場合における租税特別措置法第９条の７及び第39条の適用の可否
shitsugi_joto	20-06	取得費加算の特例の適用に係る譲渡資産について、相続により取得した株式のほかに贈与により取得した株式もある場合
shitsugi_joto	20-07	同一年中に取得した相続時精算課税適用財産が複数ある場合における譲渡所得の取得費加算（令和６年１月１日以後の贈与により取得した場合の取扱い）
shitsugi_joto	21-01	債務承継がある場合
shitsugi_joto	21-02	無配株等やゴルフ会員権を寄附した場合
shitsugi_joto	21-03	遠隔地に所在する不動産を社会福祉法人に寄附した場合
shitsugi_joto	21-04	寄附財産が受贈法人の公益目的事業の用に直接供されているかどうかの判定
shitsugi_joto	21-05	寄附株式の分割により取得した新株を譲渡した場合
shitsugi_joto	21-06	寄附者等に対する特別の利益の供与があった場合
shitsugi_joto	21-07	非課税承認を受けた寄附財産を譲渡した場合
shitsugi_joto	21-08	農地を寄附した場合の寄附年月日
shitsugi_joto	21-09	法人の機関の構成が親族等制限規定に抵触する場合
shitsugi_joto	21-10	非課税承認が取り消された場合
shitsugi_joto	22-01	特約の付された株券貸借取引に係る特約権料等の課税上の取扱い
shitsugi_joto	22-02	店頭デリバティブ取引の義務の履行により特定口座内保管上場株式等を証券会社に譲渡する場合等の課税上の取扱い
shitsugi_joto	22-03	税制不適格のストック・オプションの行使により取得した株式を譲渡した場合の取得価額
shitsugi_joto	22-04	商品先物取引に係る充用有価証券を商品取引員が換価処分した場合の課税関係
shitsugi_joto	22-05	投資一任口座（ラップ口座）における株取引の所得区分
shitsugi_joto	22-06	エンジェル税制の適用対象となる株式会社と特例有限会社
shitsugi_joto	22-08	国外発行のディスカウント債を譲渡した場合
shitsugi_joto	22-09	再生計画に基づき社債の一部が消滅した場合等の課税関係
shitsugi_joto	22-10	特定譲渡制限付株式（リストリクテッド・ストック）に係る譲渡制限期間中の取得費の計算
shitsugi_joto	23-01	国外転出課税制度における適用資産について株式交換や株式移転などが生じた場合の納税猶予の特例
shitsugi_shohi	01-01	山 林の伐採、譲渡が事業に該当するかどうかの判定
shitsugi_shohi	02-01	会社員が行う建物の貸付けの取扱い
shitsugi_shohi	02-02	事業者の事業用固定資産の売却
shitsugi_shohi	02-03	譲渡担保が実行された場合の課税関係
shitsugi_shohi	02-04	商品を融通し合う場合の課税
shitsugi_shohi	02-05	ゴルフ会員権の所有者の債務と当該会員権の預託金部分とを相殺した場合の消費税の取扱い
shitsugi_shohi	02-06	建物賃貸借に係る保証金から差し引く原状回復工事費用
shitsugi_shohi	02-07	給与負担金（給料及び旅費、日当の実費負担）
shitsugi_shohi	02-08	「労働者派遣」に係る労働者派遣料
shitsugi_shohi	02-09	消費者が集めたスタンプを商品券と引換えた場合の取扱い
shitsugi_shohi	02-10	百貨店等が顧客サービスとして発行するお買物券等の課税関係
shitsugi_shohi	02-11	ホテルの客のタクシー代の立替払
shitsugi_shohi	02-12	実費弁償金の課税
shitsugi_shohi	02-13	印刷業者が郵便葉書に印刷を行う場合
shitsugi_shohi	02-14	早期完済割引料
shitsugi_shohi	02-15	土地に設定された抵当権の譲渡
shitsugi_shohi	02-16	土地信託と消費税
shitsugi_shohi	02-17	不動産の引渡しに伴い登記をしなかった場合の固定資産税
shitsugi_shohi	02-19	個人事業者が所有するゴルフ会員権の譲渡
shitsugi_shohi	02-20	事業用及び家事用の両方に使用している資産を売却した場合の課税関係
shitsugi_shohi	02-21	陳列棚の無償取得
shitsugi_shohi	02-22	テナントから領収するビルの共益費
shitsugi_shohi	02-23	違約入居者から受け取る割増賃貸料
shitsugi_shohi	02-24	共同販売促進費の取扱い
shitsugi_shohi	02-25	共同施設に係る特別負担金
shitsugi_shohi	02-26	マンション管理組合の課税関係
shitsugi_shohi	02-27	定例総会等の費用を賄うために徴収する特別参加費
shitsugi_shohi	02-28	経営指導料、フランチャイズ手数料等
shitsugi_shohi	02-29	生命保険料の引去手数料
shitsugi_shohi	02-30	お布施、戒名料、玉串料等
shitsugi_shohi	02-31	チップの支払
shitsugi_shohi	02-32	株式の発行、併合又は分割の場合における1株未満の端株の取扱い
shitsugi_shohi	02-33	未経過固定資産税等の取扱い
shitsugi_shohi	02-34	他社が主催するパック旅行を仕入れて販売する場合
shitsugi_shohi	02-35	自己株式の取扱い
shitsugi_shohi	02-36	売買とされるPFI事業について（消費税の取扱い）
shitsugi_shohi	02-37	所有権移転外ファイナンス・リース取引に係る残存リース料の取扱い
shitsugi_shohi	02-38	所有権移転外ファイナンス・リース取引における残価保証等の場合の取扱い
shitsugi_shohi	02-39	所有権移転外ファイナンス・リース取引における転リース取引の取扱い
shitsugi_shohi	02-40	各種ホテルが提供する食事付き宿泊プラン
shitsugi_shohi	02-41	中古車販売における未経過自動車税等の取扱い
shitsugi_shohi	02-42	会社員が自宅に設置した太陽光発電設備による余剰電力の売却
shitsugi_shohi	02-43	土地の収用に伴い消滅する借地権に係る補償金
shitsugi_shohi	02-44	政治資金パーティーと適格請求書について
shitsugi_shohi	03-01	平成20年3月31日以前に契約した所有権移転外ファイナンス・リース取引 に係る規定損害金等の取扱い
shitsugi_shohi	04-01	国外に支払う技術使用料、技術指導料
shitsugi_shohi	04-02	海外工事に対する人材派遣
shitsugi_shohi	04-03	金投資口座の内外判定
shitsugi_shohi	04-04	広告請負に係る内外判定
shitsugi_shohi	04-05	国内資産の国外販売及び輸入に係る課税関係
shitsugi_shohi	04-06	弁理士が国外の弁理士に立替払をする料金
shitsugi_shohi	04-07	保税作業に使用した外国貨物の課税
shitsugi_shohi	04-08	外国から資産を賃借する場合の内外判定
shitsugi_shohi	04-09	所有権移転外ファイナンス・リース取引の内外判定
shitsugi_shohi	04-10	海外からのソフトウェアの借入れ
shitsugi_shohi	04-11	看板広告に係る内外判定
shitsugi_shohi	04-12	海外プラント工事に係る助言・監督業務の下請
shitsugi_shohi	04-13	株券の発行がない株式の譲渡に係る内外判定
shitsugi_shohi	04-14	海外旅行の添乗員の派遣に係る内外判定
