doc_code	item_id	item_title
taxanswer_shohi	6559	No.6559 外国人旅行者等の免税購入対象者
taxanswer_shohi	6563	No.6563 輸入取引
taxanswer_shohi	6567	No.6567 非居住者に対する役務の提供
taxanswer_shohi	6568	No.6568 プラットフォーム課税
taxanswer_shohi	6601	No.6601 申告と納税
taxanswer_shohi	6602	No.6602 相続で事業を引き継いだ場合の納税義務について
taxanswer_shohi	6603	No.6603 個人事業者が事業を廃止した場合
taxanswer_shohi	6605	No.6605 納付税額がないときの確定申告
taxanswer_shohi	6609	No.6609 中間申告の方法
taxanswer_shohi	6610	No.6610 法人に係る消費税の確定申告書の提出期限について
taxanswer_shohi	6611	No.6611 任意の中間申告制度
taxanswer_shohi	6613	No.6613 免税事業者と仕入税額の還付
taxanswer_shohi	6615	No.6615 確定申告書等に添付することとなる書類
taxanswer_shohi	6617	No.6617 納税地
taxanswer_shohi	6621	No.6621 帳簿の記載事項と保存
taxanswer_shohi	6625	No.6625 適格請求書等の記載事項
taxanswer_shohi	6629	No.6629 消費税の各種届出書
taxanswer_shohi	6630	No.6630 やむを得ない事情により課税事業者選択届出書等の提出が間に合わなかった場合
taxanswer_shohi	6631	No.6631 貸倒債権を回収したときの消費税額の計算
taxanswer_shohi	6632	No.6632 災害等により簡易課税制度の適用を受ける(受けることをやめる)必要が生じた場合
taxanswer_shohi	6635	No.6635 非居住者及び外国法人の申告・届出の方法
taxanswer_shohi	6901	No.6901 納付税額又は還付税額の経理処理
taxanswer_shohi	6902	No.6902 「総額表示」の義務付け
taxanswer_shohi	6905	No.6905 税抜経理と税込経理の選択適用(法人の場合)
taxanswer_shohi	6909	No.6909 税抜経理と税込経理の選択適用(個人の場合)
taxanswer_shohi	6913	No.6913 税抜経理と税込経理の併用と経理処理
taxanswer_shohi	6917	No.6917 交際費等の損金不算入額を算出する場合における消費税等の取扱い
taxanswer_shohi	6921	No.6921 控除できなかった消費税額等(控除対象外消費税額等)の処理
taxanswer_shohi	6925	No.6925 消費税等と印紙税
taxanswer_shohi	6929	No.6929 消費税等と源泉所得税及び復興特別所得税
taxanswer_shohi	6931	No.6931 消費税等と譲渡所得
taxanswer_shotoku	1000	No.1000 所得税のしくみ
taxanswer_shotoku	1100	No.1100 所得控除のあらまし
taxanswer_shotoku	1110	No.1110 災害や盗難などで資産に損害を受けたとき(雑損控除)
taxanswer_shotoku	1119	No.1119 医療費控除に関する手続について
taxanswer_shotoku	1120	No.1120 医療費を支払ったとき（医療費控除）
taxanswer_shotoku	1122	No.1122 医療費控除の対象となる医療費
taxanswer_shotoku	1124	No.1124 医療費控除の対象となる出産費用の具体例
taxanswer_shotoku	1125	No.1125 医療費控除の対象となる介護保険制度下での施設サービスの対価
taxanswer_shotoku	1126	No.1126 医療費控除の対象となる入院費用の具体例
taxanswer_shotoku	1127	No.1127 医療費控除の対象となる介護保険制度下での居宅サービス等の対価
taxanswer_shotoku	1128	No.1128 医療費控除の対象となる歯の治療費の具体例
taxanswer_shotoku	1129	No.1129 特定一般用医薬品等購入費を支払ったとき（医療費控除の特例）【セルフメディケーション税制】
taxanswer_shotoku	1130	No.1130 社会保険料控除
taxanswer_shotoku	1131	No.1131 セルフメディケーション税制と通常の医療費控除との選択適用
taxanswer_shotoku	1132	No.1132 セルフメディケーション税制の対象となる特定一般用医薬品等購入費
taxanswer_shotoku	1133	No.1133 健康の保持増進及び疾病の予防への取組を行っている場合
taxanswer_shotoku	1134	No.1134 取組を行ったことを明らかにする書類の具体例
taxanswer_shotoku	1135	No.1135 小規模企業共済等掛金控除
taxanswer_shotoku	1140	No.1140 生命保険料控除
taxanswer_shotoku	1141	No.1141 生命保険料控除の対象となる保険契約等
taxanswer_shotoku	1145	No.1145 地震保険料控除
taxanswer_shotoku	1146	No.1146 地震保険料控除の対象となる保険や共済の契約
taxanswer_shotoku	1150	No.1150 一定の寄附金を支払ったとき(寄附金控除)
taxanswer_shotoku	1154	No.1154 政治献金と寄附金
taxanswer_shotoku	1155	No.1155 ふるさと納税(寄附金控除)
taxanswer_shotoku	1160	No.1160 障害者控除
taxanswer_shotoku	1170	No.1170 寡婦控除
taxanswer_shotoku	1171	No.1171 ひとり親控除
taxanswer_shotoku	1172	No.1172 寡夫控除
taxanswer_shotoku	1175	No.1175 勤労学生控除
taxanswer_shotoku	1177	No.1177 特定親族特別控除
taxanswer_shotoku	1180	No.1180 扶養控除
taxanswer_shotoku	1181	No.1181 納税者が2人以上いる場合の扶養控除の所属の変更
taxanswer_shotoku	1182	No.1182 高齢者を扶養している人が受けられる配偶者控除や扶養控除
taxanswer_shotoku	1184	No.1184 扶養家族に寝たきりの人がいるときの控除額
taxanswer_shotoku	1185	No.1185 市町村長等の障害者認定と介護保険法の要介護認定について
taxanswer_shotoku	1186	No.1186 身体障害者手帳等の交付を申請中である場合の障害者控除の適用について
taxanswer_shotoku	1190	No.1190 配偶者の所得がいくらまでなら配偶者控除が受けられるか
taxanswer_shotoku	1191	No.1191 配偶者控除
