doc_code	item_id	title	snippet	text_url
fsa_kigyou_gijiroku	s0174-part-03	Machine translation English (part 3/7)	それから、マネジメントが、どういうフェーズで開発費を計上するかというのを判断するということからマネジメントの判断によるばらつきが出ると、こういうことでありますが、他方で、もう一つはこの下の「●」のところですが、ディスクロージャー書類の中で…	text/fsa_kigyou_gijiroku/s0174-part-03.txt
fsa_kigyou_gijiroku	s0174-part-04	Machine translation English (part 4/7)	弊社の海外売上の比率は、連結ベースで現状40％弱ありまして、約60カ国の国あるいは地域でビジネスを行っております。今後お客様のビジネスが展開していくにつれて、活動範囲はさらに拡大していくものと予想しています。 海外ビジネスの特色として２点…	text/fsa_kigyou_gijiroku/s0174-part-04.txt
fsa_kigyou_gijiroku	s0174-part-05	Machine translation English (part 5/7)	先ほどから話がありましたけれども、会計基準は、基本的に連結と単独が同一基準であることが望ましいと考えております。これは会計基準が連単で異なるのは理論的におかしいだけではなく、実務的にも連・単で会計基準の異なる２つのものでつくり上げていくと…	text/fsa_kigyou_gijiroku/s0174-part-05.txt
fsa_kigyou_gijiroku	s0174-part-06	Machine translation English (part 6/7)	もちろん、東京合意がある、コンバージェンスをするという公約をしてしまっているので、やむを得ず、これはおかしいな、あるいはちょっと問題があるのではないかなと思っても、コンバージェンスをしなければならない状況に追い込まれているのかもしれません…	text/fsa_kigyou_gijiroku/s0174-part-06.txt
fsa_kigyou_gijiroku	s0174-part-07	Machine translation English (part 7/7)	追加的なことになりますが、金融機関は各国でやはり非常に重要な地位を占めているようでして、国際会計基準に基づいて上場と非上場の会社もＩＦＲＳに基づき財務諸表を作成している国がございます。例えばイタリアです。イタリアは上場会社、非上場、連結、…	text/fsa_kigyou_gijiroku/s0174-part-07.txt
fsa_kigyou_gijiroku	s0175-part-01	Machine translation English (part 1/4)	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 企業会計審議会総会議事録 １．日時：平成22年８月３日（…	text/fsa_kigyou_gijiroku/s0175-part-01.txt
fsa_kigyou_gijiroku	s0175-part-02	Machine translation English (part 2/4)	それから、資料３でございまして、今の点に関連しますけれども、信用リスクの悪化に伴う負債の評価益の計上ということでございます。国際会計基準は、とかく時価会計色が強くて、この点が非常に不当な部分であると、こういうご指摘があるところでございまし…	text/fsa_kigyou_gijiroku/s0175-part-02.txt
fsa_kigyou_gijiroku	s0175-part-03	Machine translation English (part 3/4)	それから、単体の基準のあり方につきましては、審議会でもいろいろな産業界の方を呼んでお話を伺いましたけれども、企業の業態あるいは経営形態によってさまざまな意見があったと認識しておりまして、単体の基準設定につきましては、ぜひとも産業界の声が幅…	text/fsa_kigyou_gijiroku/s0175-part-03.txt
fsa_kigyou_gijiroku	s0175-part-04	Machine translation English (part 4/4)	○西川委員 ただいまのお話、大変ありがとうございます。 私どものほうは、基準の場合も適用指針の場合も、基準本文の後ろに結論の背景というのがついてございますので、その部分で連・単の差異についての説明というものについて、十分行っていこうという…	text/fsa_kigyou_gijiroku/s0175-part-04.txt
fsa_kigyou_gijiroku	s0176	議事要旨	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 第11回企業会計審議会 企画調整部会議事要旨 １．日時：…	text/fsa_kigyou_gijiroku/s0176.txt
fsa_kigyou_gijiroku	s0177	議事要旨	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 第12回企業会計審議会 企画調整部会議事要旨 １．日時：…	text/fsa_kigyou_gijiroku/s0177.txt
fsa_kigyou_gijiroku	s0178	議事要旨	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 企業会計審議会 第13回企画調整部会議事要旨 １．日時：…	text/fsa_kigyou_gijiroku/s0178.txt
