doc_code	item_id	title	snippet	text_url
asbj_implementation_guidance	s0075-part-02	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 2/21)	（２）連結財務諸表上の会計処理・・・・・・・・・・・・・・・・・・・・・・・・・・・・・ 232 １２．親会社が子会社に分割型の会社分割により事業を移転する場合の会計処理・・・ 233 （１）個別財務諸表上の会計処理・・・・・・・・・・・…	text/asbj_implementation_guidance/s0075-part-02.txt
asbj_implementation_guidance	s0075-part-03	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 3/21)	３．親会社が子会社を吸収合併する場合の会計処理・・・・・・・・・・・・・・・・・ 438 ４．親会社が子会社から受け入れる資産及び負債の修正処理・・・・・・・・・・・・・・ 439 ５．子会社が親会社を吸収合併する場合の会計処理・・・・・…	text/asbj_implementation_guidance/s0075-part-03.txt
asbj_implementation_guidance	s0075-part-04	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 4/21)	業分離等会計基準第 2-2 項）が、本適用指針では、企業が株式会社の場合を前提としてお り、それ以外の場合においては、株式会社の場合に準じて取り扱う。 ２．取得企業の決定 取得企業の決定規準の考え方 連結会計基準の考え方の利用 32. 取…	text/asbj_implementation_guidance/s0075-part-04.txt
asbj_implementation_guidance	s0075-part-05	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 5/21)	53. 識別可能資産及び負債への取得原価の配分額は、企業結合日における次の時価を基礎 として、算定するとされている（企業結合会計基準第102 項及び第 103 項）（第 362 項参 照）。 (1) 観察可能な市場価格に基づく価額 (2)…	text/asbj_implementation_guidance/s0075-part-05.txt
asbj_implementation_guidance	s0075-part-06	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 6/21)	間末又は事業年度末）において、企業結合日における繰延税金資産への取得原価の配分 額が確定する。企業結合日において計上した繰延税金資産の額を修正する場合は前項に 従い会計処理する。 (3) （削 除） 繰延税金資産の回収可能性 75. 繰延…	text/asbj_implementation_guidance/s0075-part-06.txt
asbj_implementation_guidance	s0075-part-07	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 7/21)	第 36 項（取得原価の算定方法の概要）と同様、原則として、取得の対価となる財の 企業結合日における時価で算定する。具体的な算定方法は、第37項から第50 項に準じ る。 ただし、取得の対価となる財の時価は、吸収合併存続会社（被取得企業）…	text/asbj_implementation_guidance/s0075-part-07.txt
asbj_implementation_guidance	s0075-part-08	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 8/21)	移転した事業に係る分離元企業（親会社）の持分の減少額（①アの金額）との差額は、 親会社の持分変動による差額とのれん（又は負ののれん）に区分して会計処理する。 ① 親会社の持分変動による差額の計上 次のアとイの差額を親会社の持分変動による差…	text/asbj_implementation_guidance/s0075-part-08.txt
asbj_implementation_guidance	s0075-part-09	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 9/21)	108. 分離元企業において、事業分離により移転する事業に係る資産及び負債が、分離先企業 の株式など現金以外の受取対価と引き換えられ、新たに貸借対照表上、当該受取対価が計 上される場合において、これらの金額と課税所得計算上の資産及び負債の…	text/asbj_implementation_guidance/s0075-part-09.txt
asbj_implementation_guidance	s0075-part-10	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 10/21)	(1)で算定された取得の対価を払込資本に加算する。 ただし、 連結財務諸表上の資本金は株式交換完全親会社 （被取得企業） の資本金とし、 これと株式交換直前の連結財務諸表上の資本金（株式交換完全子会社の資本金）が異な る場合には、その差額…	text/asbj_implementation_guidance/s0075-part-10.txt
asbj_implementation_guidance	s0075-part-11	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 11/21)	なお、これには、交付株式を担保とする貸付保証契約や一方の結合当事企業の株主に 実質的に一定の利回りを保証するような契約等が含まれる。 (6) 企業結合の合意成立日前1年以内に、当該企業結合を目的として自己株式を受け入れ [page 58]…	text/asbj_implementation_guidance/s0075-part-11.txt
asbj_implementation_guidance	s0075-part-12	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 12/21)	転時）の会計処理は、分離先企業における企業結合が取得とされたときの分離元企業の会 [page 64] - - 63 計処理に準じる（第100項から第103項参照）。 Ⅵ．共通支配下の取引等の会計処理 １．共通支配下の取引等の会計処理の概要…	text/asbj_implementation_guidance/s0075-part-12.txt
asbj_implementation_guidance	s0075-part-13	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 13/21)	合併した場合には、親会社は、当該子会社を連結子会社とした連結財務諸表を作成して いないことが考えられる。このような親会社と子会社の合併は、株式の取得と合併が一 体の取引と考えられるので、親会社の個別財務諸表上は、合併期日において当該子会社…	text/asbj_implementation_guidance/s0075-part-13.txt
