doc_code	item_id	title	snippet	text_url
fsa_kigyou_toushin	s0069-part-02	資料 (part 2/7)	具体的には、次の２ページでございますけれども、１つ目の柱であります会計監査の信頼性確保、一番上のところでございますが、こちらにつきましては、環境変化及び課題認識としては、企業活動が複雑化し、上場会社の多様性が広がる中で、中小監査事務所を含…	text/fsa_kigyou_toushin/s0069-part-02.txt
fsa_kigyou_toushin	s0069-part-03	資料 (part 3/7)	それから、国際的に整合性のあるものとするための具体的な取組みを幾つか御紹介します。まず、７枚目のスライドを御覧下さい。収益認識に関しましては、本年３月に適用指針を改正しておりまして、ガイダンスを公表しておりますけれども、これをもちまして基…	text/fsa_kigyou_toushin/s0069-part-03.txt
fsa_kigyou_toushin	s0069-part-04	資料 (part 4/7)	２つ目に、サステナビリティ開示に関してでございます。これは国によって取組み度合いが非常に違っているものではないかと感じます。一部の国では、先行して、例えば企業活動のバックとなる融資行動につき、タクソノミーと自己資本比率規制などによって銀行…	text/fsa_kigyou_toushin/s0069-part-04.txt
fsa_kigyou_toushin	s0069-part-05	資料 (part 5/7)	１つは資料３に関連します。FASFの定款変更をしていただけてありがたいと思うんですけれども、本日の御報告だと増えた部分、サステナビリティ報告基準に関しての御説明がなく、ASBJとIFRSのことだけでした。難しいのかもしれませんけれども、サ…	text/fsa_kigyou_toushin/s0069-part-05.txt
fsa_kigyou_toushin	s0069-part-06	資料 (part 6/7)	それと、作成者側の立場からしてもデジタルオーディット、本当にうまくいけば負担が少なくなるということで大歓迎をしているところなんですが、グループの監査を受ける中でも、海外に比べて日本はなかなかベネフィットが難しいかなという感じがしています。…	text/fsa_kigyou_toushin/s0069-part-06.txt
fsa_kigyou_toushin	s0069-part-07	資料 (part 7/7)	監査品質については、国際的なレベルを確保することが必要ですけれども、一方で、監査報酬のレベルが国際レベルに達しているかについては、研究者の方のリサーチでも必ずしも十分ではないのではないかとい言われております。中小法人に限らず、大手法人にと…	text/fsa_kigyou_toushin/s0069-part-07.txt
fsa_kigyou_toushin	s0070-part-01	資料 (part 1/6)	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 企業会計審議会総会・第９回会計部会議事録 １．日時：令和…	text/fsa_kigyou_toushin/s0070-part-01.txt
fsa_kigyou_toushin	s0070-part-02	資料 (part 2/6)	今回この審議についてのご提案については非常に賛成でございますけれども、「実効性を上げるために」という言葉が入っている中で、この実効性というのが何を問題としているのかということを今少し考えていただければと思います。最後のスライドが示している…	text/fsa_kigyou_toushin/s0070-part-02.txt
fsa_kigyou_toushin	s0070-part-03	資料 (part 3/6)	その意味で、この不備が開示されているというケースを聞きまして、こんなにあったのかと思ったのですけれども、質問としては、この不備を公表している会社というのが、毎年毎年同じ重要な不備が報告されているようなケースもあるのか、改善はしながら毎年入…	text/fsa_kigyou_toushin/s0070-part-03.txt
fsa_kigyou_toushin	s0070-part-04	資料 (part 4/6)	それでは、本日御審議いただきました内部統制を巡る動向につきまして、今後、内部統制部会において御審議いただくこととしてはどうかと考えておりますが、そのようにさせていただくことでよろしいでしょうか。御異議ございませんか。 （「異議なし」の声あ…	text/fsa_kigyou_toushin/s0070-part-04.txt
fsa_kigyou_toushin	s0070-part-05	資料 (part 5/6)	ありがとうございます。財務会計基準機構の林田でございます。国際会計人材育成の取組に関して、簡単に御説明いたします。 今、国際会計人材ネットワークの登録者は、２ページ目の表にありますように、約１,３００名に達しております。最近は何をやったか…	text/fsa_kigyou_toushin/s0070-part-05.txt
fsa_kigyou_toushin	s0070-part-06	資料 (part 6/6)	会計士協会の小倉です。会計基準をめぐる変遷と最近の状況について、若干コメントをさせていただきます。 まず、ＩＦＲＳの任意適用に関して、中堅・中小監査法人が監査をしている会社数というのが本年の９月末現在で４６社となりまして、昨年１１月の企業…	text/fsa_kigyou_toushin/s0070-part-06.txt
