doc_code	item_id	title	snippet	text_url
asbj_practical_solution	s0059	法人税等に関する会計基準	toggle menu button search コメント募集 傍聴案内 イベント・セミナー JP EN TOP プロジェクト一覧 法人税等に関する会計基準 2025年3月に企業会計基準諮問会議から提言を受け、企業会計基準第27号「法人…	text/asbj_practical_solution/s0059.txt
asbj_practical_solution	s0060	排出量取引制度に係る会計上の取扱い	toggle menu button search コメント募集 傍聴案内 イベント・セミナー JP EN TOP プロジェクト一覧 排出量取引制度に係る会計上の取扱い 2025年7月に企業会計基準諮問会議から提言を受け、「脱炭素成長型経…	text/asbj_practical_solution/s0060.txt
asbj_practical_solution	s0061	「実務対応報告第34号の適用時期に関する当面の取扱い」	[page 1] －1－ 実務対応報告第 37 号 実務対応報告第 34 号の適用時期に関する当面の取扱 い 平 成3 0年3月1 3日 企業会計基準委員会 目 的 1. 本実務対応報告は、当委員会が平成 29 年 3 月 29 日に公表…	text/asbj_practical_solution/s0061.txt
asbj_practical_solution	s0062	公表にあたって	[page 1] －1－ 平 成3 0年3月1 4日 企業会計基準委員会 実務対応報告第 38 号 「資金決済法における仮想通貨の会計処理等に関す る当面の取扱い」の公表 公表にあたって 平成 28 年に公布された「情報通信技術の進展等の…	text/asbj_practical_solution/s0062.txt
asbj_practical_solution	s0063-part-01	「資金決済法における仮想通貨の会計処理等に関する当面の取扱い」 (part 1/3)	[page 1] －1－ 実務対応報告第 38 号 資金決済法における仮想通貨の会計処理等に関する 当面の取扱い 平 成3 0年3月1 4日 企業会計基準委員会 本実務対応報告は、平成 30 年 4 月 26 日に公表された「実務対応報告…	text/asbj_practical_solution/s0063-part-01.txt
asbj_practical_solution	s0063-part-02	「資金決済法における仮想通貨の会計処理等に関する当面の取扱い」 (part 2/3)	契機であったこと、及び適用範囲を明確にすることから、本実務対応報告の適用範囲 を資金決済法上の仮想通貨とした（第 3 項本文参照）。 当該適用範囲に関して、公開草案に寄せられたコメントでは、企業が仮想通貨を発 行した場合の会計処理を明確に…	text/asbj_practical_solution/s0063-part-02.txt
asbj_practical_solution	s0063-part-03	「資金決済法における仮想通貨の会計処理等に関する当面の取扱い」 (part 3/3)	引所又は仮想通貨販売所ごとに著しく異なっていると認められる場合や、売手と買手 [page 13] －13－ の希望する価格差が著しく大きい場合には、通常、市場は活発ではないと判断される ものと考えられる。 （５）活発な市場が存在する仮想通…	text/asbj_practical_solution/s0063-part-03.txt
asbj_practical_solution	s0064	こちら	[page 1] - 1 - 実務対応報告第 38 号「資金決済法における仮想通貨の会計処理等に関する当面の取扱い」 実務対応報告第 38 号「資金決済法における仮想通貨の会計処理等に関する当面の取扱い」（平成 30 年 3 月 14 日…	text/asbj_practical_solution/s0064.txt
asbj_practical_solution	s0065-part-01	「旧商法による新株予約権及び新株予約権付社債の会計処理に関する実務上の取扱い」 (part 1/2)	[page 1] - 1 - 実務対応報告第 1 号 旧商法による新株予約権及び新株予約権付社債の会計 処理に関する実務上の取扱い 平成 14年 3月 29日 改正平成 17 年 12 月 27 日 企業会計基準委員会 本実務対応報告は、…	text/asbj_practical_solution/s0065-part-01.txt
asbj_practical_solution	s0065-part-02	「旧商法による新株予約権及び新株予約権付社債の会計処理に関する実務上の取扱い」 (part 2/2)	(2) 代用払込の請求があったとみなす新株予約権付社債の会計処理 ① 代用払込の請求があったとみなす新株予約権付社債で以前の転換社債と経済的実質が 同一であると考えられるもの 改正前金融商品会計基準では、転換社債の発行者側の会計処理につい…	text/asbj_practical_solution/s0065-part-02.txt
asbj_practical_solution	s0066-part-01	「信託の会計処理に関する実務上の取扱い」 (part 1/3)	[page 1] - 1 - 実務対応報告第 23 号 信託の会計処理に関する実務上の取扱い 平 成 19年 8月 2日 企業会計基準委員会 本実務対応報告は、2024 年 11 月 1 日までに公表された次の会計基準等による修正が反映 …	text/asbj_practical_solution/s0066-part-01.txt
asbj_practical_solution	s0066-part-02	「信託の会計処理に関する実務上の取扱い」 (part 2/3)	① 金融資産の信託による流動化において、優先部分と劣後部分のように質的に異 なる受益権に分割されて優先受益権のみを譲渡する場合、優先受益権を売却処理 するためには、優先受益権が消滅の認識要件を満たす必要がある（金融商品会計 実務指針第 2…	text/asbj_practical_solution/s0066-part-02.txt
