doc_code	item_id	title	snippet	text_url
fsa_kigyou_gijiroku	s0201-part-03	Machine translation English (part 3/7)	それから、次のページをお願いします。修正国際基準の開発もＡＳＢＪで行っておりますけれども、この一つの機能としまして、意見発信の手段とするといったことがあります。こちらにつきましては、開発の方法、この２番目にありますけれども、我が国における…	text/fsa_kigyou_gijiroku/s0201-part-03.txt
fsa_kigyou_gijiroku	s0201-part-04	Machine translation English (part 4/7)	その際の留意事項なのですけれども、恐らく審議会のメンバーの皆様の中に、任意適用を継続するかどうかに関する考え方の違いがあるだろうと推察しています。そういった中で合意を形成していくためには、任意適用を存続するかどうかに関する考え方の違いが何…	text/fsa_kigyou_gijiroku/s0201-part-04.txt
fsa_kigyou_gijiroku	s0201-part-05	Machine translation English (part 5/7)	川村でございます。発言の機会をいただきまして、ありがとうございます。細かなその他の論点からあえて申し上げます。基準間の変更に関しましては、望ましくないという御意見にもちろん同調いたしますが、変更することが認められるようなケースが生じたとき…	text/fsa_kigyou_gijiroku/s0201-part-05.txt
fsa_kigyou_gijiroku	s0201-part-06	Machine translation English (part 6/7)	まずＩＦＲＳへの対応の在り方ということでありますけれども、これは４番の「その他」にも関わるかもしれませんが、現状、結局、日本基準、ＩＦＲＳ、米国基準、ＪＭＩＳという４つの基準が併存している状態のわけであります。しかし、現実問題といたします…	text/fsa_kigyou_gijiroku/s0201-part-06.txt
fsa_kigyou_gijiroku	s0201-part-07	Machine translation English (part 7/7)	最後、３点目ですが、今ちょうど３月決算の会社は有価証券報告書の作成をされていて、人材開発、人材投資に関する開示を準備されていると思います。本日の国際会計人材開発の資料ですけれども、会計分野における女性活躍の状況はぜひ開示していただきたいと…	text/fsa_kigyou_gijiroku/s0201-part-07.txt
fsa_kigyou_gijiroku	s0202	Machine translation English	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet English Summary 企業会計審議会総会 議事…	text/fsa_kigyou_gijiroku/s0202.txt
fsa_kigyou_gijiroku	s0203	Machine translation English	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 平成17年３月４日 企業会計審議会 第１回監査部会 議事…	text/fsa_kigyou_gijiroku/s0203.txt
fsa_kigyou_gijiroku	s0204	企業会計審議会 第２回監査部会 議事次第	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 平成17年３月15日 企業会計審議会 第２回監査部会 議…	text/fsa_kigyou_gijiroku/s0204.txt
fsa_kigyou_gijiroku	s0205	企業会計審議会 第３回監査部会 議事次第	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 平成17年３月30日 企業会計審議会 第３回監査部会 議…	text/fsa_kigyou_gijiroku/s0205.txt
fsa_kigyou_gijiroku	s0206	企業会計審議会 第４回監査部会 議事次第	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 平成17年４月14日 企業会計審議会 第４回監査部会 議…	text/fsa_kigyou_gijiroku/s0206.txt
fsa_kigyou_gijiroku	s0207	Machine translation English	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 平成17年４月28日 企業会計審議会 第５回監査部会 議…	text/fsa_kigyou_gijiroku/s0207.txt
fsa_kigyou_gijiroku	s0208	企業会計審議会 第６回監査部会 議事次第	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 平成17年５月16日 企業会計審議会 第６回監査部会 議…	text/fsa_kigyou_gijiroku/s0208.txt
