doc_code	item_id	title	snippet	text_url
fsa_kigyou_gijiroku	s0031-part-07	議事録 (part 7/7)	先ほどのお答えと若干違った視点で、システム監査という視点からどうなんだろうというお答えをしてみたいと思うんですが、同じ13ページを御覧になっていただきまして、先ほどモニタリングと情報と伝達というところの構成要素があるかと思うんですが、私ど…	text/fsa_kigyou_gijiroku/s0031-part-07.txt
fsa_kigyou_gijiroku	s0032-part-01	議事録 (part 1/7)	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 平成12年12月１日 金融庁 企業会計審議会第11回第二…	text/fsa_kigyou_gijiroku/s0032-part-01.txt
fsa_kigyou_gijiroku	s0032-part-02	議事録 (part 2/7)	この報告書によりますと、経営者はすべてのリスク及び未確定事項を検討し、かつ開示すべきリスク及び未確定事項の選定と、それらの開示方法を決定しなければならず、一方、監査人は、この報告書に照らしまして、企業が行ったリスク及び未確定事項の評価が適…	text/fsa_kigyou_gijiroku/s0032-part-02.txt
fsa_kigyou_gijiroku	s0032-part-03	議事録 (part 3/7)	ここで、３社ピックアップした会社ですが、なみはや銀行、それから、赤井電機、日本レースの３社をピックアップさせていただきました。まず、なみはや銀行の場合ですが、これは、実は、99年３月期のものなんですけれども、監査報告書の特記事項の下に、な…	text/fsa_kigyou_gijiroku/s0032-part-03.txt
fsa_kigyou_gijiroku	s0032-part-04	議事録 (part 4/7)	もう１枚、最後のページですが、株価についての情報リスクが書いてあります。インターネット、ＩＴ絡みの新興企業は皆そうですが、アマゾン社も、株価の変動が非常に大きい。これは、たしか去年、直近の１年ではないかと思いますが、一番高いときで210ド…	text/fsa_kigyou_gijiroku/s0032-part-04.txt
fsa_kigyou_gijiroku	s0032-part-05	議事録 (part 5/7)	つまり、結構主観的なのか、ある程度客観的な判断基準が何かあるのだろうか。こういった基準が、ＩＳＡのゴーイング・コンサーンなんかを見ていると、まず経営者が判断しなくちゃいけないと書いてあるんですけれども、そうすると、そもそもこういったいろい…	text/fsa_kigyou_gijiroku/s0032-part-05.txt
fsa_kigyou_gijiroku	s0032-part-06	議事録 (part 6/7)	各先生方の御意見を伺っていますと、大体私も資料を作成する上で、いろいろな図をこの場でお示しするのがいいんだろうなと思いまして、幾つか案をつくってはみたんですが、ことごとくそれをいろいろな方から御批判がありまして、図を削除した経緯が実はござ…	text/fsa_kigyou_gijiroku/s0032-part-06.txt
fsa_kigyou_gijiroku	s0032-part-07	議事録 (part 7/7)	では、それをどの程度のところで、どの程度の表現をとって、どの程度のアクションを強要するのかということは、これは、実学の世界なんで、演繹的に詰めていこうとするよりも、機能的にこんなところが落としどころかなということを見出していく努力という、…	text/fsa_kigyou_gijiroku/s0032-part-07.txt
fsa_kigyou_gijiroku	s0033-part-01	議事録 (part 1/8)	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 平成12年12月15日 金融庁 企業会計審議会第12回第…	text/fsa_kigyou_gijiroku/s0033-part-01.txt
fsa_kigyou_gijiroku	s0033-part-02	議事録 (part 2/8)	一応どのような御報告をすればよろしいのか、私もよく要領がつかめませんでしたので、この報告書の I というのが、「本研究の枠組み」というところがございます。これは、１から全部で17の提言という形を導き出すための流れを行っているわけですが、若…	text/fsa_kigyou_gijiroku/s0033-part-02.txt
fsa_kigyou_gijiroku	s0033-part-03	議事録 (part 3/8)	そんなことも踏まえまして、特にこれは会計財務というリスクをつけないで、こういった個別リスクに含まれない重要なリスク情報については、監査人が評価を行い、その結果について、特記事項――今ある特記事項とはちょっと違いますが、特別に記載する場所、…	text/fsa_kigyou_gijiroku/s0033-part-03.txt
fsa_kigyou_gijiroku	s0033-part-04	議事録 (part 4/8)	ただ、財務諸表の中での開示ということも重要な点でありますけれども、それとともに、財務諸表全体のディスクロージャーとしてどうなのかといった論点、こういった検討もあわせて必要だというふうに思っているところであります。 以上２点が、この基本的な…	text/fsa_kigyou_gijiroku/s0033-part-04.txt
