doc_code	item_id	title	snippet	text_url
asbj_implementation_guidance	s0076-part-05	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 5/15)	の持分の減少額 40(*5))は、持分変動差額として取り扱う。 ( 借 ) 関連会社株式 4 0( 貸 )持分変動差額 4 0 (*4) 分離元企業のa事業が移転されたとみなされる額80＝移転したa事業の時価100×80％ (これは、(*…	text/asbj_implementation_guidance/s0076-part-05.txt
asbj_implementation_guidance	s0076-part-06	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 6/15)	⑤ 株式交換日における B 社保有の有価証券の時価は 170(帳簿価額 150)、土地の時価は 220 と 算定された。 ⑥ A 社は、増加すべき株主資本 540 のうち、40 を資本金とし、残額 500 については剰余金と した。 ⑦ …	text/asbj_implementation_guidance/s0076-part-06.txt
asbj_implementation_guidance	s0076-part-07	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 7/15)	・持分法の適用(第 190 項参照) 被結合企業の株主の連結財務諸表上、これまで連結していた被結合企業 X について、Y 社に対する投資の取得原価を共同支配企業の形成時点における持分法による投資評価額へ 修正する(子会社株式 X に関する…	text/asbj_implementation_guidance/s0076-part-07.txt
asbj_implementation_guidance	s0076-part-08	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 8/15)	簿価額2,000＋株式取得時の時価評価差額500)及びのれん未償却残高400により計上す る。この際、親会社持分相当額と非支配株主持分相当額を持分比率により按分する(第 206 項(2)参照)。 ・親会社持分相当額 2,500×80％＝2…	text/asbj_implementation_guidance/s0076-part-08.txt
asbj_implementation_guidance	s0076-part-09	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 9/15)	［設例 24］ 会社分割により子会社が親会社に事業を移転する場合の会計処理 (1) 前提条件 ① P社(公開企業)はX１年3月31日に800を出資し、 子会社S社(持分割合80％)を設立した。 ② X2 年 3 月期の S 社の当期純利益…	text/asbj_implementation_guidance/s0076-part-09.txt
asbj_implementation_guidance	s0076-part-10	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 10/15)	評価・換算差額等 (*1) 50 移転損益 ( * 1 ) 1 0 0 (*1) P 社は、S 社から受け取った現金等の財産を移転前に付された適正な帳簿価額により計上 し、当該価額と p 事業に係る株主資本相当額との差額は、原則として移転…	text/asbj_implementation_guidance/s0076-part-10.txt
asbj_implementation_guidance	s0076-part-11	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 11/15)	[page 80] - 234 - イ 分離元企業 P 社の連結財務諸表上の会計処理 ＜連結修正仕訳＞ ・子会社株式(S 社株式)に関する開始仕訳 (借) 資 本 金 400 (貸) 子 会 社 株 式 240 利 益 剰 余 金 ( *…	text/asbj_implementation_guidance/s0076-part-11.txt
asbj_implementation_guidance	s0076-part-12	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 12/15)	(*5) S1 社を連結していたことにより生じていた親会社 P 社に係る取得後剰余金 16(＝20× 80％又は 20－4)の認識 (*6) S2 社で認識されたのれん 100 を消去し、そのうち 20％分の 20 は親会社の持分変動によ…	text/asbj_implementation_guidance/s0076-part-12.txt
asbj_implementation_guidance	s0076-part-13	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 13/15)	P 社の 80％子会社 S1 社(諸資産の適正な帳簿価額は 100(株主資本 100)、純資産の時価は 150、 企業の時価は 200)を吸収合併消滅会社とし、60％子会社 S2 社(株式数 80 株、諸資産の適正な帳 簿価額は 600(…	text/asbj_implementation_guidance/s0076-part-13.txt
asbj_implementation_guidance	s0076-part-14	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 14/15)	A社の40％関連会社X社(諸資産の適正な帳簿価額は100(株主資本100)、 諸資産の時価は150、 企業の時価は 200)を吸収合併消滅会社とし、30％関連会社 Y 社(株式数 80 株、諸資産の適正な 帳簿価額は 600(株主資本 6…	text/asbj_implementation_guidance/s0076-part-14.txt
asbj_implementation_guidance	s0076-part-15	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 15/15)	被取得企業における繰延税金資産の計上額にかかわらず、取得企業における繰延税金資産の 回収可能性の判断に基づき、繰延税金資産を計上する(第 75 項参照)。 企業結合日における会計処理 ( 借 ) 資 産 a 8 0 0 ( 貸 ) 株主資…	text/asbj_implementation_guidance/s0076-part-15.txt
asbj_implementation_guidance	s0077-part-01	「退職給付に関する会計基準の適用指針」 (part 1/19)	[page 1] - 1 - 企業会計基準適用指針第 25 号 退職給付に関する会計基準の適用指針 平成 11 年 9 月 14 日 日本公認会計士協会 会計制度委員 会 改正平成 24 年 5 月 17 日 最終改正平成 27 年 3 …	text/asbj_implementation_guidance/s0077-part-01.txt
