doc_code	item_id	title	snippet	text_url
asbj_accounting_standards	s0099-part-02	「会計方針の開示、会計上の変更及び誤謬の訂正に関する会計基準」 (part 2/7)	[page 8] - 8 - 影響を受ける財務諸表の主な表示科目に対する影響額及び 1 株当たり情報に対する影響 額 (6) 表示されている財務諸表のうち、最も古い期間の期首の純資産の額に反映された、表示 期間より前の期間に関する会計方針…	text/asbj_accounting_standards/s0099-part-02.txt
asbj_accounting_standards	s0099-part-03	「会計方針の開示、会計上の変更及び誤謬の訂正に関する会計基準」 (part 3/7)	だ適用されていない新しい会計基準等全般に適用されることを明確化することを意図してい る。なお、この移動に伴い、専ら表示及び注記事項を定めた会計基準等に関して未適用の会計 基準等に関する注記を行う場合の取扱いを明確化した。 範 囲 本会計基…	text/asbj_accounting_standards/s0099-part-03.txt
asbj_accounting_standards	s0099-part-04	「会計方針の開示、会計上の変更及び誤謬の訂正に関する会計基準」 (part 4/7)	別する必要性はないと考えられるため、本会計基準では国際的な会計基準と同様に、誤謬を不 正に起因するものも含めて定義することとした（第 4 項(8)参照）。 なお、誤謬に関しては、国際財務報告基準と同様に「重要性」を定義し、重要な誤謬である…	text/asbj_accounting_standards/s0099-part-04.txt
asbj_accounting_standards	s0099-part-05	「会計方針の開示、会計上の変更及び誤謬の訂正に関する会計基準」 (part 5/7)	く情報での期間比較可能性は確保されることとなる。また、公表済みの過去の財務諸表と遡及 適用後の当該財務諸表との比較を行うことや遡及適用に関する注記等により、会計方針の変 更による公表済みの過去の財務諸表への影響額も明らかになることから、投…	text/asbj_accounting_standards/s0099-part-05.txt
asbj_accounting_standards	s0099-part-06	「会計方針の開示、会計上の変更及び誤謬の訂正に関する会計基準」 (part 6/7)	ことや、米国会計基準において、会計方針の変更によりもたらされる会計上の見積りの変更に ついては、会計方針の変更と同様の内容の注記を要するものとされていることから、本会計基 準においても、第 11 項(1)及び(2)の注記に加え、第 18 …	text/asbj_accounting_standards/s0099-part-06.txt
asbj_accounting_standards	s0099-part-07	「会計方針の開示、会計上の変更及び誤謬の訂正に関する会計基準」 (part 7/7)	（削 除） 企業会計基準第 28 号「『税効果会計に係る会計基準』の一部改正」 第7項 本会計基準の適用初年度においては、企業会計基準第 24 号「会計方針の開示、会計上 の変更及び誤謬の訂正に関する会計基準」（以下「企業会計基準第 24…	text/asbj_accounting_standards/s0099-part-07.txt
asbj_accounting_standards	s0100-part-01	「四半期財務諸表に関する会計基準」 (part 1/7)	[page 1] - 1 - 企業会計基準第 12 号 四半期財務諸表に関する会計基準 2007年（平成19年） 3月14日 改正2008年（平成20年）12月26日 改正2009年（平成21年） 3月27日 改正2009年（平成21年）…	text/asbj_accounting_standards/s0100-part-01.txt
asbj_accounting_standards	s0100-part-02	「四半期財務諸表に関する会計基準」 (part 2/7)	③ 報告セグメントの利益（又は損失）の合計額と四半期連結損益及び包括利益計算 書又は四半期連結損益計算書の利益（又は損失）計上額の差異調整に関する主な事 項の概要 ④ 報告セグメントの変更又は事業セグメントの利益（又は損失）の測定方法に重…	text/asbj_accounting_standards/s0100-part-02.txt
asbj_accounting_standards	s0100-part-03	「四半期財務諸表に関する会計基準」 (part 3/7)	セグメント情報等に関する事項について、次の事項を記載しなければならない。 (1) 報告セグメントの決定方法 (2) 各報告セグメントに属する製品及びサービスの種類 （2009 年（平成 21 年）3 月改正会計基準） 28-5． 2009…	text/asbj_accounting_standards/s0100-part-03.txt
asbj_accounting_standards	s0100-part-04	「四半期財務諸表に関する会計基準」 (part 4/7)	計基準及びその適用指針について、四半期報告制度導入から 2年経過したことによる適 用状況のレビューという視点も加味して、2010 年（平成 22 年）9 月から見直しに着手 し、市場関係者からの意見聴取を実施して財務諸表作成者の負担軽減の…	text/asbj_accounting_standards/s0100-part-04.txt
asbj_accounting_standards	s0100-part-05	「四半期財務諸表に関する会計基準」 (part 5/7)	該四半期会計期間に係る企業集団又は企業の財政状態、経営成績及びキャッシュ・フロ ーの状況に関する情報を提供するという考え方である。これは、我が国の中間作成基準 や国際会計基準で採用されている考え方である。また、カナダ基準も、基本的には、「…	text/asbj_accounting_standards/s0100-part-05.txt
asbj_accounting_standards	s0100-part-06	「四半期財務諸表に関する会計基準」 (part 6/7)	業績予測に資する情報を提供することができるという見方がある。また、2000 年（平成 12 年）に改訂されたカナダ基準では、「実績主義」を採用しつつ、原価差異の繰延処理 や後入先出法における売上原価修正を特例として定めている。 検討の結果…	text/asbj_accounting_standards/s0100-part-06.txt
