doc_code	item_id	title	snippet	text_url
fsa_kigyou_gijiroku	s0153-part-04	Machine translation English (part 4/5)	最後に、ＫＡＭについてなのですけれども、私としては制度の有無にかかわらず、個々の監査現場で監査人と会社が監査リスクや決算の不正、誤謬リスクについて真摯に議論するということは大変有意義なことだと思っております。一方で、私は監査役協会の副会長…	text/fsa_kigyou_gijiroku/s0153-part-04.txt
fsa_kigyou_gijiroku	s0153-part-05	Machine translation English (part 5/5)	長くなってすみませんが、アングロサクソンの方々と日本人と決定的に違うのは、アカウンタビリティー概念が日本人は非常に希薄だということです。自分たちの請け負った仕事を自分たちの言葉で、そして客観的エビデンスをもって正しく説明し、その相手方に対…	text/fsa_kigyou_gijiroku/s0153-part-05.txt
fsa_kigyou_gijiroku	s0154-part-01	Machine translation English (part 1/4)	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 企業会計審議会総会議事録 １．日時：平成30年7月5日（…	text/fsa_kigyou_gijiroku/s0154-part-01.txt
fsa_kigyou_gijiroku	s0154-part-02	Machine translation English (part 2/4)	また、７位の鉄鋼につきましても、新日鐵住金が予定されるということでございますので、比率が９％から４０％に上がっておりますし、電気機器でも赤文字の企業が採用予定ということを公表されたことから、比率で申しますと３１％から３７％、輸送用機器も２…	text/fsa_kigyou_gijiroku/s0154-part-02.txt
fsa_kigyou_gijiroku	s0154-part-03	Machine translation English (part 3/4)	先ほどＡＳＢＪの小野委員長からご説明がありましたように、こうした取組みとしては、公正価値測定やリース会計などが挙げられるところです。公正価値測定につきましては、私が金融機関などの分析などをしてきた経験も踏まえて、財務諸表利用者の立場から、…	text/fsa_kigyou_gijiroku/s0154-part-03.txt
fsa_kigyou_gijiroku	s0154-part-04	Machine translation English (part 4/4)	企業の活動、あるいは経済事象自体が今までにないようなタイプ、先ほど仮想通貨の話が出ましたけれども、そういうものがどんどん出てくる、そのスピードも今までにないぐらいのスピードで出てくるというのが現状だと思います。 一方、会計基準は、やはり原…	text/fsa_kigyou_gijiroku/s0154-part-04.txt
fsa_kigyou_gijiroku	s0155-part-01	Machine translation English (part 1/7)	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 企業会計審議会総会・第43回監査部会議事録 １．日時：平…	text/fsa_kigyou_gijiroku/s0155-part-01.txt
fsa_kigyou_gijiroku	s0155-part-02	Machine translation English (part 2/7)	ＥＵにおいては、ＥＵ法定監査指令におきまして、ＥＵ域内各国の法定監査は、欧州委員会において採択されました国際監査基準に基づいて実施されなければならないという枠組みがございます。実際には、ＥＵ域内各国は、国際監査基準を踏まえた形で、各国の法…	text/fsa_kigyou_gijiroku/s0155-part-02.txt
fsa_kigyou_gijiroku	s0155-part-03	Machine translation English (part 3/7)	今後も、監査法人が、監査品質の維持・向上に向けて、実効的な施策を考察する際には、日本法人のみでなくグローバルネットワークも視野に入れた対応をすることに期待しています。 以上です。 ○徳賀会長 水口委員、ご意見ありがとうございました。 事務…	text/fsa_kigyou_gijiroku/s0155-part-03.txt
fsa_kigyou_gijiroku	s0155-part-04	Machine translation English (part 4/7)	さらに、注でございますが、監査人は上記のような通読に際して、財務諸表や監査人が監査の過程で得た知識に直接関連しない情報、例として温室効果ガスの排出量などが挙げられておりますが、そういったものについても、重要な虚偽であるとの証拠がないかにつ…	text/fsa_kigyou_gijiroku/s0155-part-04.txt
fsa_kigyou_gijiroku	s0155-part-05	Machine translation English (part 5/7)	既に作成者委員の方々、あるいは利用者委員の方々からも出ておりますけれども、この論点の３、ＩＳＡ７２０でありますけれども、皆様おっしゃられているとおり、今回の監査制度の改革というのは、開示制度の改革と並行して行われているわけであります。開示…	text/fsa_kigyou_gijiroku/s0155-part-05.txt
fsa_kigyou_gijiroku	s0155-part-06	Machine translation English (part 6/7)	２点目は、３番目の論点に関連するところでございます。財務諸表の利用者の観点からして、もちろん、伊藤邦雄先生が翻訳された本のように、財務情報の有用性が大幅に下がっている一方で、非財務情報の有用性が上がっているという考え方もあるかもしれません…	text/fsa_kigyou_gijiroku/s0155-part-06.txt
