doc_code	item_id	title	snippet	text_url
jicpa_practical_guidelines	s0131	前書文	[page 1] 「監査基準報告書 700 実務指針第１号「監査報告書の文例」の改正を受けた 業種別委員会実務指針の改正について」及び「公開草案に対するコメントの 概要及び対応」の公表について 常務理事 菅谷 圭子 日本公認会計士協会（業…	text/jicpa_practical_guidelines/s0131.txt
jicpa_practical_guidelines	s0132	前書文	[page 1] 「監査基準報告書 700 実務指針第１号「監査報告書の文例」の 改正を受けた業種別委員会実務指針等の改正」の公表について 常務理事 菅谷 圭子 日本公認会計士協会（業種別委員会）では、2025年６月19日に開催された常務…	text/jicpa_practical_guidelines/s0132.txt
jicpa_practical_guidelines	s0133	前書文	[page 1] 「業種別委員会実務指針第 24 号「銀行業における金融商品会計基準適用に関する会計上 及び監査上の取扱い」及び同実務指針第 26 号「保険業における金融商品会計基準適用に 関する会計上及び監査上の取扱い」の改正について」…	text/jicpa_practical_guidelines/s0133.txt
jicpa_practical_guidelines	s0134	前書文	[page 1] 「業種別監査委員会報告第 25 号「銀行業における外貨建取引等の会計処理に 関する会計上及び監査上の取扱い」の改正について」及び「公開草案に対する コメントの概要及び対応」の公表について 常務理事 小林 尚明 日本公認会…	text/jicpa_practical_guidelines/s0134.txt
jicpa_practical_guidelines	s0135	前書文	[page 1] 「専門業務実務指針 4465「自己資本比率及びレバレッジ比率の算定に対する 合意された手続業務に関する実務指針」の改正について」の公表について 常務理事 菅谷 圭子 日本公認会計士協会（業種別委員会）は、2024年７月1…	text/jicpa_practical_guidelines/s0135.txt
jicpa_practical_guidelines	s0136	前書文	[page 1] 「業種別委員会実務指針第 32 号「資本的劣後ローン等に対する貸倒見積高の 算定及び銀行等金融機関が保有する貸出債権を資本的劣後ローン等に転換した 場合の会計処理に関する監査上の取扱い」の改正について」及び「公開草案に …	text/jicpa_practical_guidelines/s0136.txt
jicpa_practical_guidelines	s0137	前書文	[page 1] 「業種別委員会報告第37号『消費者金融会社等の利息返還請求による損失に係る引当金の 計上に関する監査上の取扱い』の改正について」の公表について 常務理事 泉本 小夜子 日本公認会計士協会（業種別委員会）では、平成24年５…	text/jicpa_practical_guidelines/s0137.txt
jicpa_practical_guidelines	s0138	前書文	[page 1] 「業種別委員会実務指針第 38 号「投資事業有限責任組合における会計上及び 監査上の取扱い」の改正について」の公表について 常務理事 菅谷 圭子 日本公認会計士協会（業種別委員会）は、2025年５月22日に開催された常務…	text/jicpa_practical_guidelines/s0138.txt
jicpa_practical_guidelines	s0139	前書文	[page 1] 「業種別委員会実務指針第 39 号「銀行等金融機関における財務報告に係る内部統制の監査の 留意事項（中間報告） 」の改正について」の公表について 常務理事 菅谷 圭子 日本公認会計士協会（業種別委員会）は、2024 年４…	text/jicpa_practical_guidelines/s0139.txt
jicpa_practical_guidelines	s0140	前書文	[page 1] 「業種別委員会実務指針第 41 号「銀行等金融機関の四半期レビュー に関する実務上の取扱い」の改正について」及び「公開草案に対する コメントの概要及び対応」の公表について 常務理事 菅谷 圭子 日本公認会計士協会（業種別…	text/jicpa_practical_guidelines/s0140.txt
jicpa_practical_guidelines	s0141	前書文	[page 1] ç ç ͷç දʹ͍ͭͯç ç ç ç ձͷঝೝΛड͚ ࢦ ද͍ͨ͠·ͨ͠ͷͰɺ͓஌Β͍ͤͨ͠·͢ɻç ߸ ؔ ʯ ਑ʹ͍ͭͯऔΓ·ͱΊͨ΋ ͷͰ͢ɻç ͔Β ʢúʣ ͔Βద༻͞Ε·͢ɻç Ҏ çç্ ç	text/jicpa_practical_guidelines/s0141.txt
jicpa_practical_guidelines	s0142	前書文	[page 1] 「業種別委員会実務指針第46号『会計監査及び内部統制監査と金融検査との連携に関 するガイドライン』の改正について」の公表について 常務理事 泉 本 小夜子 日本公認会計士協会（業種別委員会）では、「業種別委員会実務指針第…	text/jicpa_practical_guidelines/s0142.txt
