doc_code	item_id	title	snippet	text_url
jicpa_notification	s0053	公認会計士のインサイダー取引について	専門情報 専門情報一覧 会長通牒「公認会計士のインサイダー取引について」 専門情報 会長通牒「公認会計士のインサイダー取引について」 掲載日 2008年03月18日 日本公認会計士協会 日本公認会計士協会は、会長通牒「公認会計士のインサイ…	text/jicpa_notification/s0053.txt
jicpa_notification	s0054	通達	専門情報 実務指針等公表物一覧 通達 基準又は報告書若しくは実務指針の範囲内での適用方法、取扱い等について注意喚起等するためのもの ※ 廃止を検討すべきもの等については掲載しておりません。 ※ 複数の公表物の改正を一括で掲載している場合、…	text/jicpa_notification/s0054.txt
jicpa_notification	s0055	サステナビリティ能力開発	専門情報 サステナビリティ サステナビリティ能力開発 当協会では、公認会計士に対するサステナビリティ能力開発の取組を進めています。 １．サステナビリティ能力開発に関する基本方針 ２．JICPAサステナビリティ能力開発シラバス ３．JICP…	text/jicpa_notification/s0055.txt
jicpa_notification	s0056	サステナビリティ情報開示	専門情報 サステナビリティ サステナビリティ情報開示 １．基準等 ２．ウェビナー ３．解説記事等 ４．リンク集 ＜Pick Up＞ 【金融庁】第56回金融審議会総会・第44回金融分科会合同会合の開催（2026年２月３日 (火) ９時30分…	text/jicpa_notification/s0056.txt
jicpa_notification	s0057	サステナビリティ入門	専門情報 サステナビリティ サステナビリティ入門 詳細は、 「サステナビリティ情報開示」 ページ及び 「サステナビリティ保証」 ページをご参照ください。 サステナビリティ情報開示 サステナビリティ保証 ウェビナー等 制度関係 適用時期 G…	text/jicpa_notification/s0057.txt
jicpa_notification	s0058-part-01	国際監査・保証基準審議会（IAASB） (part 1/2)	専門情報 翻訳 国際監査・保証基準審議会（IAASB） 最終基準 公開草案等 その他 最終基準 原文公表日 原文タイトル 翻訳 2022.4.7 International Standard on Auditing 600 （Revise…	text/jicpa_notification/s0058-part-01.txt
jicpa_notification	s0058-part-02	国際監査・保証基準審議会（IAASB） (part 2/2)	ARTICLE BY IAASB CHAIR：BALANCING URGENCY AND EFFECTIVENESS IN INTERNATIONAL SUSTAINABILITY ASSURANCE STANDARDS IAASB議長記…	text/jicpa_notification/s0058-part-02.txt
jicpa_notification	s0059	国際教育基準審議会（IAESB）	専門情報 翻訳 国際教育基準審議会（IAESB） 原文公表日 原文タイトル 翻訳 2019.11.27 Handbook of International Education Pronouncements 2019 Edition （IE…	text/jicpa_notification/s0059.txt
jicpa_notification	s0060	国際会計士倫理基準審議会（IESBA）	専門情報 翻訳 国際会計士倫理基準審議会（IESBA） 最終基準 公開草案 その他 最終基準 原文公表日 原文タイトル 翻訳 2024.4.14 Revisions to the Code Addressing Tax Planning …	text/jicpa_notification/s0060.txt
jicpa_notification	s0061	翻訳	専門情報 各種様式ダウンロード 監査書類関係 保証業務等実施報告書 留意事項及び記載例 保証業務等実施報告書 お知らせ 2024年８月27日 法定監査関係書類等提出細則が改正され、保証業務報告書の対象業務に次の業務が追加されました。 20…	text/jicpa_notification/s0061.txt
jicpa_notification	s0062	国際公会計基準審議会（IPSASB）	専門情報 翻訳 国際公会計基準審議会（IPSASB） 最終基準 原文公表月 原文タイトル 翻訳 解説等 2014.10 The Conceptual Framework for General Purpose Financial Repo…	text/jicpa_notification/s0062.txt
jicpa_notification	s0063	日本公認会計士協会（JICPA）	専門情報 翻訳 日本公認会計士協会（JICPA） 原文公表日 原文タイトル 翻訳 2024.8.13 テクノロジー委員会研究文書第11号「監査におけるＡＩの利用に関する研究文書」 Technology Committee Research…	text/jicpa_notification/s0063.txt
