doc_code	item_id	title	snippet	text_url
fsa_kigyou_gijiroku	s0012-part-06	議事録 (part 6/6)	私が、仮に、もうどこでもいいんだと、別々だとまで言うと言いすぎであって、何らかの関係はやはりあると思うんですね。やはり目的に応じてしかるべき分離というか差が出ることはあるのではないかと思います。したがって、会計理論的に資本取引となるものは…	text/fsa_kigyou_gijiroku/s0012-part-06.txt
fsa_kigyou_gijiroku	s0013-part-01	議事録 (part 1/6)	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 平成13年10月25日 金融庁 企業会計審議会第13回第…	text/fsa_kigyou_gijiroku/s0013-part-01.txt
fsa_kigyou_gijiroku	s0013-part-02	議事録 (part 2/6)	の減損処理でございますが、のれんの減損処理は、基本的に現行IAS第36号の「現金生成単位」をベースとするのれんの減損認識規準をそのまま適用する形でルール化するという、基本的な合意が一応成立しております。ただ、現実には、アメリカ基準と合わせ…	text/fsa_kigyou_gijiroku/s0013-part-02.txt
fsa_kigyou_gijiroku	s0013-part-03	議事録 (part 3/6)	次に、合併までのスケジュールでございますが、平成11年10月14日に、さくら銀行と住友銀行は、将来の統合を前提とした全面提携の実施につきまして基本合意し、公表しております。この時点におきましては、さくら銀行と住友銀行の両行は、将来の統合ま…	text/fsa_kigyou_gijiroku/s0013-part-03.txt
fsa_kigyou_gijiroku	s0013-part-04	議事録 (part 4/6)	ご参考までに、財務上のその他の情報を15ページに取りまとめております。 まず、(2)は含み損益の状況でございまして、表の中ほどに、その他有価証券の含み損益がございます。旧さくら銀行の平成13年３月末時点の数字をごらんいただきますと、含み損…	text/fsa_kigyou_gijiroku/s0013-part-04.txt
fsa_kigyou_gijiroku	s0013-part-05	議事録 (part 5/6)	それで、そのアーサーアンダーセンに３行の普通株式１に対して、それぞれ一体どうなりますかと、いわゆる統合比率の算定をお願いしたということでございます。結果、この下の表がございますように、いわゆる市場株価。これは、平成11年４月１日から統合の…	text/fsa_kigyou_gijiroku/s0013-part-05.txt
fsa_kigyou_gijiroku	s0013-part-06	議事録 (part 6/6)	バランスシートは業種によって違いますが、銀行の価値を計算するときに、客観的な時価を評価する資産というのは限られてくるのではないかと思っております。 ○斎藤部会長 それは、パーチェスを使ってもプーリングを使っても、その部分に関しては特に違い…	text/fsa_kigyou_gijiroku/s0013-part-06.txt
fsa_kigyou_gijiroku	s0014-part-01	議事録 (part 1/5)	Note: This page is machine translated. Translated pages are not necessarily correct. Tweet 平成14年１月15日 金融庁 企業会計審議会第14回第一…	text/fsa_kigyou_gijiroku/s0014-part-01.txt
fsa_kigyou_gijiroku	s0014-part-02	議事録 (part 2/5)	そのような結果を受けまして株式の移転比率を中心に算定をいたしました結果、日本製紙１に対しまして大昭和製紙が0.6という形でございます。結果的には統合前の平均株価比率と大きな乖離はなかった、統合発表前の６カ月平均でみますと１と0.63でござ…	text/fsa_kigyou_gijiroku/s0014-part-02.txt
fsa_kigyou_gijiroku	s0014-part-03	議事録 (part 3/5)	興銀とＫＰＭＧを足して２で割っているわけですが、興銀の方はこの１番の株式の評価方法の比率が50ぐらいですか、結構高いですね。ＫＰＭＧの方もこの辺の比率は高いですね。この割る２といいますのは、それぞれのディスカウント・キャッシュフロー純資産…	text/fsa_kigyou_gijiroku/s0014-part-03.txt
fsa_kigyou_gijiroku	s0014-part-04	議事録 (part 4/5)	続きまして５ページ以降は若干会社のアピールも含めておりますけれども、我々が求めた合併の目的を若干図をもってご紹介しております。先ほどモジュール化が合併の目的の１つであると申し上げましたが、５ページ目に書いてございますのがその１つの合併した…	text/fsa_kigyou_gijiroku/s0014-part-04.txt
fsa_kigyou_gijiroku	s0014-part-05	議事録 (part 5/5)	それと、資産の繰り入れの部分でございますけれども、確かに１株当たりの純資産額という形でいきますと旧カルソニックとカンセイではかなりの差が出てきている部分があるのですけれども、含み益等を勘案した場合、かなり近い数字になってきていたという部分…	text/fsa_kigyou_gijiroku/s0014-part-05.txt
